episode,rewards,actor_loss,critic_loss
374,-102.81,0.0001,0.0000
375,-116.64,0.0000,0.0000
376,-188.60,-0.0508,0.0329
377,-138.20,-0.3185,0.0939
378,-106.23,-0.0004,0.0000
379,-196.67,-0.0003,0.0951
380,-99.63,0.0003,0.0004
381,-123.81,-0.2074,0.3858
382,-157.08,-0.0298,0.0061
383,-79.12,-0.0085,0.0002
384,-145.33,-1.1677,0.1848
385,-42.26,0.0000,0.0011
386,-230.91,-0.0987,0.0650
387,-158.49,-0.0001,0.0034
388,-234.52,-0.0005,0.0000
389,-73.76,-0.0000,0.0000
390,-249.02,-0.0476,0.0246
391,-114.53,0.0000,0.0000
392,-182.34,-0.0006,0.0123
393,-198.61,-0.0222,0.0394
394,-187.54,-0.0006,0.0036
395,-56.31,-0.0020,0.0002
396,-42.85,0.0000,0.0002
397,-192.61,0.0080,0.0016
398,-193.30,0.0000,0.0000
399,-50.60,0.0000,0.0000
400,-257.58,-0.0020,0.0164
401,-225.93,-0.0030,0.0183
402,-250.60,-0.3285,0.1218
403,-191.58,-0.5238,0.1234
404,-185.42,-0.0449,0.0721
405,-183.18,-0.0108,0.0714
406,-277.33,-0.0151,0.0937
407,-56.46,-0.0003,0.0001
408,-170.57,-0.0043,0.1034
409,-31.28,0.0062,0.0000
410,-194.27,-0.0287,0.1508
411,-200.11,-0.0690,0.1049
412,-3.05,-0.0061,0.0000
413,-211.01,-0.0810,0.0488
414,-222.21,-0.0589,0.0562
415,-55.67,-0.0023,0.0001
416,-247.58,-0.4884,0.1054
417,-92.25,0.0000,0.0001
418,-214.82,-0.0970,0.3147
419,-272.50,-0.0003,0.2342
420,-206.34,-0.1020,0.5934
421,-154.76,-0.1792,0.3535
422,-155.64,-0.0192,0.2058
423,-138.86,-0.0719,0.1496
424,-150.90,-0.0086,0.1236
425,-103.90,-0.0000,0.7865
426,-81.20,-0.0010,0.0391
427,-98.15,-0.3566,0.1141
428,-75.55,0.0015,0.0000
429,-93.16,-0.0064,0.0001
430,-226.82,0.0001,0.0002
431,-241.45,0.0007,0.0021
432,-380.04,-0.0068,0.0771
433,-105.47,0.0003,0.0000
434,-210.21,-0.0045,0.0000
435,-383.92,-0.2782,0.3156
436,-255.74,-0.0006,0.0004
437,-408.88,-0.0168,0.3152
438,-359.88,-0.0037,0.1830
439,-279.50,0.0000,0.0001
440,-314.98,-0.0717,0.1980
441,-293.31,-0.0010,0.0000
442,-273.26,0.0000,0.0002
443,-326.06,-0.5651,0.1922
444,-94.49,-0.0714,0.3626
445,-384.21,-0.0570,0.2772
446,-143.57,0.0000,0.0001
447,-121.19,-0.0059,0.1017
448,-273.41,-0.3203,0.3110
449,-221.22,-0.0000,0.0000
450,-105.69,-0.0044,0.0000
451,-240.31,-0.2958,0.1053
452,-84.85,-0.0116,0.0113
453,-76.47,-0.0051,0.0126
454,-149.46,0.0002,0.0000
455,-74.20,0.0042,0.0000
456,-212.93,-0.0256,0.3324
457,-81.13,-0.2313,0.0728
458,-103.85,0.0004,0.0000
459,-224.93,-0.0542,0.3540
460,-89.52,-0.2329,0.2555
461,-113.09,0.0013,0.0000
462,-186.55,-0.6085,0.2744
463,-91.35,0.0005,0.0000
464,-91.90,-0.0022,0.0000
465,-101.79,-0.0011,0.0007
466,-109.53,-0.0012,0.0000
467,-98.32,-0.7919,0.3206
468,-101.70,0.0001,0.0000
469,-144.73,-0.0363,0.1128
470,-168.20,-0.0017,0.0009
471,-147.14,-0.0641,0.2261
472,-196.98,-1.3161,0.3070
473,-198.81,-0.4386,0.2177
474,-341.99,-0.1316,0.2993
475,-233.02,-0.1236,0.2362
476,-119.90,-0.0795,0.1250
477,-139.17,0.0007,0.0000
478,-184.21,0.0030,0.0005
479,-133.83,0.0003,0.0000
480,-139.08,0.0000,0.0001
481,-256.05,-0.0036,0.2765
482,-248.11,-0.0001,0.1443
483,-211.63,-0.0149,0.0639
484,-110.46,0.0012,0.0000
485,-118.18,-0.0034,0.0000
486,-123.02,-0.0025,0.0001
487,-120.33,0.0002,0.0000
488,-79.00,-0.0010,0.4460
489,-237.55,-0.2020,0.3731
490,-259.68,-0.0456,0.3057
491,-203.54,-0.1965,0.1405
492,-1.57,0.0000,0.1188
493,-227.51,-0.0013,0.0008
494,-223.88,-0.0780,0.0555
495,-136.90,-0.8610,0.1110
496,-99.13,-0.0007,0.0001
497,-34.03,-0.0000,0.0535
498,-113.97,0.0005,0.0001
499,-56.09,0.0000,0.0000
500,-130.91,0.0013,0.0000
501,-126.88,-0.0122,0.5805
502,-60.96,0.0000,0.0001
503,-29.57,0.0000,0.0000
504,-158.02,0.0219,0.0000
505,-87.23,0.0000,0.0000
506,-54.12,0.0000,0.0003
507,-221.50,-1.7044,0.6680
508,-83.21,0.0000,0.0000
509,-60.63,-0.0001,0.0001
510,-74.74,0.0000,0.0000
511,-77.74,-0.0001,0.0000
512,-231.84,-0.0457,0.4490
513,-110.67,-0.0062,0.4426
514,-94.17,-0.0148,0.4020
515,-35.29,-0.0000,0.0000
516,-45.21,0.0000,0.0000
517,-99.54,-0.0034,0.0000
518,-78.60,0.0001,0.0000
519,-190.78,-0.0388,0.0923
520,-70.58,0.0008,0.0010
521,-106.97,-0.0102,0.3450
522,28.92,-0.2467,0.3474
523,-42.40,-0.0175,0.2471
524,-37.32,0.0000,0.0153
525,-73.08,-0.0000,0.0009
526,51.78,0.0000,0.0023
527,-105.10,-0.0030,0.1021
528,-182.81,-0.0648,0.1766
529,-93.78,-0.1970,0.2763
530,-103.62,0.0000,0.0000
531,-99.62,0.0004,0.0000
532,-111.01,-0.0010,0.0000
533,-197.89,-0.0976,0.4441
534,-80.55,0.0001,0.0000
535,-183.03,-0.0045,0.3846
536,-107.68,-0.0850,0.2748
537,-100.39,-0.0022,0.0000
538,-139.62,-0.7130,0.3776
539,-39.43,0.0001,0.0000
540,-68.26,0.0125,0.0000
541,-160.84,-0.0172,0.4297
542,-109.91,-0.0929,0.3806
543,-56.84,-0.0000,0.0000
544,-33.65,0.0000,0.0000
545,-85.68,-0.0014,0.0003
546,-232.78,-0.0234,0.3871
547,-83.51,-0.0002,0.0000
548,-104.68,0.0013,0.0005
549,-163.81,-0.6426,0.3918
550,-95.84,-0.3503,0.3167
551,-104.84,-0.0008,0.0000
552,-166.27,-0.0018,0.3295
553,-169.65,-0.4413,0.1911
554,-236.37,-0.0247,0.1084
555,-50.61,0.0000,0.0001
556,-172.28,-0.1071,0.0990
557,-145.57,-0.0000,0.0000
558,-69.02,-0.0000,0.0001
559,-66.30,0.0000,0.0004
560,-240.24,-0.0018,0.1330
561,-64.20,-0.3493,0.1044
562,-220.09,-0.0127,0.0995
563,-79.20,-0.2375,0.0276
564,-231.52,-0.0855,0.3289
565,-11.44,-0.0005,0.0003
566,-114.39,0.0004,0.0000
567,-28.75,0.0000,0.0000
568,-132.25,0.0035,0.0000
569,-91.46,0.0003,0.0000
570,-80.67,-0.0175,0.3032
571,-76.22,-0.0000,0.0000
572,-153.44,-2.6714,0.5440
573,-63.19,0.0073,0.0001
574,-147.67,-0.0034,0.3645
575,-86.57,-0.0002,0.0000
576,-115.55,0.0031,0.0002
577,-72.42,0.0000,0.0000
578,-80.04,0.0093,0.0002
579,-177.54,-0.2831,0.4591
580,-138.62,0.0000,0.0000
581,-160.47,-0.0245,0.3895
582,-100.84,0.0001,0.0003
583,-75.04,-0.0000,0.0000
584,-152.24,-1.5938,0.4332
585,-26.71,0.0000,0.0002
586,-56.47,0.0017,0.0000
587,-10.80,-0.0088,0.0000
588,-143.96,-0.7444,0.2763
589,-183.64,-0.0129,0.2932
590,-132.28,-0.4293,0.1271
591,-50.71,0.0000,0.0003
592,-82.81,0.0000,0.0000
593,-48.75,-0.0000,0.0000
594,-203.40,-0.0408,0.1858
595,-210.58,-1.7892,0.3576
596,-57.48,-0.4236,0.3065
597,-135.63,-0.0007,0.2382
598,-26.33,-0.0002,0.0002
599,-76.39,-0.0002,0.0002
600,-97.16,-0.1623,0.3330
601,-113.87,-0.4106,0.0960
602,-86.77,-0.0005,0.0335
603,-30.99,-0.0000,0.0000
604,-87.64,-0.0045,0.4371
605,-77.43,-0.0704,0.2998
606,-78.19,-0.0600,0.0068
607,-111.91,-0.0006,0.1509
608,-117.48,-0.0090,0.0822
609,-35.22,0.0000,0.0001
610,-50.73,0.0002,0.0000
611,-47.79,-0.0003,0.0000
612,-58.92,0.0003,0.0000
613,-125.68,-0.1367,0.4283
614,-197.99,-0.1633,0.3333
615,-82.69,0.0000,0.0001
616,-49.11,-0.0001,0.0000
617,-78.21,-0.0026,0.0000
618,-96.78,0.0000,0.0002
619,-83.47,-0.0000,0.0007
620,-83.94,0.0001,0.0005
621,-80.50,-0.3401,0.2457
622,-82.68,0.0043,0.0000
623,-122.13,0.0000,0.0000
624,-88.90,-0.0000,0.0000
625,-91.89,-0.1567,0.0241
626,-78.79,0.0005,0.0002
627,-77.80,-0.0049,0.1348
628,-101.04,-0.0395,0.0180
629,-113.08,0.0004,0.0002
630,-73.17,0.0000,0.0000
631,-71.83,0.0000,0.0000
632,-125.28,0.0001,0.0000
633,-81.19,-0.0005,0.0000
634,-64.68,0.0000,0.0000
635,-100.75,-0.0016,0.2633
636,-85.13,0.0003,0.0000
637,-106.81,-0.0585,0.1231
638,-86.18,-0.0028,0.0717
639,-108.24,0.0000,0.0000
640,-83.35,0.0000,0.0000
641,-80.03,-0.0142,0.0558
642,-87.53,0.0001,0.0000
643,-107.09,0.0019,0.0002
644,-108.98,-1.1153,0.2093
645,-76.09,0.0000,0.0000
646,-85.03,-0.0011,0.5959
647,-100.96,-0.0001,0.0000
648,-92.11,-0.0003,0.0000
649,-106.60,-0.0012,0.0000
650,-131.71,-1.2642,0.4595
651,-116.33,-0.0001,0.0000
652,-130.06,0.0000,0.0000
653,-75.35,-0.0042,0.4289
654,-136.80,0.0000,0.0000
655,-83.63,0.0014,0.0004
656,-107.83,0.0042,0.0001
657,-89.92,-0.0080,0.0001
658,-129.70,-0.0000,0.0000
659,-102.57,-0.0008,0.6348
660,-95.72,-0.0018,0.0000
661,-204.52,-0.3241,0.5109
662,-19.81,0.0000,0.1374
663,-110.51,-0.2988,0.3166
664,-114.29,-0.1086,0.2810
665,-73.70,-0.0002,0.0000
666,-80.70,-0.0000,0.0002
667,-129.23,0.0000,0.0000
668,-71.63,-0.0053,0.3532
669,-71.93,0.0012,0.0000
670,-49.38,-0.0000,0.0000
671,-126.85,-0.1863,0.4567
672,-114.99,-1.4206,1.0347
673,-242.25,-1.0635,0.6992
674,-90.76,-0.1359,0.1703
675,-70.59,-0.3012,0.1200
676,-107.85,-0.0818,0.0970
677,-114.17,-0.0695,0.5045
678,-117.31,-1.3088,0.4533
679,-78.05,-0.0829,0.1144
680,-122.00,-0.0184,0.2865
681,-35.84,-0.0000,0.0283
682,-73.23,0.0000,0.1097
683,-134.87,0.0000,0.0116
684,-19.32,-0.0000,0.0332
685,-84.62,0.0000,0.2628
