episode,loss,rewards,adv
1697,-1.15,35.06,-20.8984
1698,-1.21,25.01,-30.9354
1699,-3.21,26.75,-16.6420
1700,-2.41,-7.62,-33.8748
1701,-1.86,-6.25,-37.9155
1702,-1.54,34.91,-8.7834
1703,4.47,145.71,25.1902
1704,-1.93,-0.56,-37.4957
1705,4.28,152.51,34.0717
1706,-2.64,34.03,-13.9784
1707,-1.25,5.70,-28.7116
1708,4.58,139.28,32.4186
1709,5.57,133.04,18.1566
1710,6.04,131.48,8.7429
1711,7.09,134.22,16.7106
1712,7.43,120.73,17.1604
1713,6.49,143.85,24.8705
1714,-2.01,10.87,-19.5222
1715,7.44,146.39,26.8067
1716,7.95,145.33,32.7019
1717,5.28,241.03,40.0738
1718,-0.20,62.06,0.1076
1719,7.63,134.95,18.6318
1720,7.29,102.14,0.3061
1721,6.92,128.17,21.8123
1722,9.19,248.71,26.6739
1723,6.30,148.94,43.2132
1724,8.21,160.95,23.0316
1725,9.22,181.44,18.3808
1726,6.69,155.30,22.3294
1727,-1.16,15.72,-33.1751
1728,6.50,140.11,20.6464
1729,5.15,137.84,21.6359
1730,7.92,168.66,18.8919
1731,-2.77,48.80,7.0378
1732,-0.10,35.32,-23.6460
1733,4.52,225.66,10.2012
1734,3.95,122.63,10.6247
1735,4.52,131.80,12.9613
1736,-0.92,20.80,-21.6323
1737,2.86,119.36,12.6671
1738,6.48,170.75,18.7473
1739,3.53,156.98,25.4712
1740,2.94,151.37,27.5238
1741,4.39,157.67,15.5771
1742,-1.36,32.31,-22.8804
1743,3.22,141.55,14.7411
1744,-3.36,-16.95,-24.1077
1745,7.66,240.28,18.6299
1746,3.65,154.60,22.3863
1747,3.00,125.76,17.2471
1748,2.63,139.81,19.0913
1749,-1.59,48.25,-2.8995
1750,-0.89,22.81,-24.6091
1751,4.64,190.33,8.1151
1752,7.27,236.37,27.0596
1753,3.27,140.30,33.4676
1754,3.61,121.68,11.2214
1755,2.94,151.16,34.3276
1756,2.49,133.53,19.3485
1757,3.88,170.87,18.2241
1758,1.44,119.28,1.4719
1759,-5.92,-12.86,-20.3106
1760,3.22,135.39,6.7923
1761,6.82,240.53,23.6950
1762,0.69,115.63,2.1544
1763,3.18,233.71,19.9468
1764,1.99,134.29,5.2322
1765,1.30,135.22,11.9820
1766,0.75,150.87,13.1042
1767,1.47,174.60,19.9860
1768,-0.60,132.09,13.0111
1769,2.86,169.45,17.3514
1770,-2.96,34.45,-3.9642
1771,-1.29,42.20,-13.9519
1772,-1.34,28.19,-19.5787
1773,2.10,170.81,20.0464
1774,0.64,126.00,3.7712
1775,0.59,145.65,19.0061
1776,6.13,227.88,11.6320
1777,1.28,146.03,16.0737
1778,2.53,163.59,9.6458
1779,-2.91,-4.91,-30.1982
1780,2.60,134.86,10.9296
1781,-6.01,9.36,-2.4045
1782,-1.74,17.42,-29.1749
1783,1.92,140.93,18.5508
1784,5.24,175.15,16.3939
1785,-1.37,56.27,-1.3833
1786,2.66,117.73,2.6585
1787,3.59,139.17,12.4852
1788,4.18,145.72,16.8553
1789,1.97,94.49,-8.9106
1790,3.33,129.69,16.5716
1791,3.01,121.99,6.7604
1792,3.56,140.99,24.7393
1793,4.88,144.74,19.6034
1794,3.97,127.59,11.1168
1795,5.82,290.46,45.2733
1796,-1.39,6.28,-39.3210
1797,9.61,255.32,31.6986
1798,5.87,147.03,11.7745
1799,8.53,247.03,12.9402
1800,5.09,171.16,27.2715
1801,2.69,126.05,13.6169
1802,3.93,138.96,9.5846
1803,4.64,155.00,13.3359
1804,1.47,120.14,12.4611
1805,7.77,286.61,45.8418
1806,1.78,120.87,10.3909
1807,3.75,159.08,22.8195
1808,-2.48,110.01,29.1769
1809,9.09,256.90,25.5751
1810,3.09,158.37,15.9054
1811,2.93,155.10,15.5078
1812,6.48,236.04,27.2345
1813,2.65,163.99,31.2440
1814,0.71,149.08,26.6212
1815,6.53,258.60,22.1306
1816,4.22,265.20,36.6834
1817,7.79,280.81,33.7211
1818,-5.51,-0.28,-20.1376
1819,-2.33,44.91,-16.3747
1820,-2.10,20.35,-29.3231
1821,-0.94,48.77,-17.4417
1822,-0.96,167.31,24.2378
1823,-2.86,54.23,-4.4184
1824,0.88,148.58,19.7726
1825,2.29,154.37,10.7059
1826,-1.33,24.12,-30.1600
1827,0.08,156.85,19.1080
1828,-3.04,121.19,4.2236
1829,-2.59,137.84,17.8096
1830,-1.74,155.10,20.4748
1831,-2.99,53.57,-1.1774
1832,6.86,272.80,36.9131
1833,-1.08,101.34,7.6385
1834,-1.61,150.90,22.5574
1835,1.78,160.62,12.0735
1836,-1.78,35.14,-20.5068
1837,-2.13,31.35,-21.0198
1838,-0.02,157.05,16.7533
1839,-1.33,39.88,-28.3488
1840,0.65,163.01,14.1546
1841,-2.52,50.08,-5.2571
1842,0.04,130.55,4.4223
1843,0.71,148.66,10.9027
1844,7.61,228.24,20.5759
1845,1.30,167.38,27.8230
1846,0.84,160.62,20.0869
1847,1.35,144.25,8.5060
1848,6.11,253.69,26.3665
1849,1.11,173.84,25.8578
1850,-3.11,35.44,-15.7721
1851,-8.49,-23.93,-13.9101
1852,0.82,100.10,3.8789
1853,-7.45,-18.38,-31.8024
1854,0.81,122.45,3.1636
1855,1.75,125.29,11.2113
1856,5.70,204.52,7.5424
1857,8.91,286.26,9.6334
1858,5.73,200.72,-0.3372
1859,0.53,145.59,7.3694
1860,-0.64,32.83,-28.2909
1861,-9.86,-31.52,-13.4927
1862,8.36,245.76,11.6511
1863,-1.80,149.38,-6.3757
1864,-1.97,53.52,-3.2300
1865,1.00,87.18,-13.6632
1866,-0.17,186.12,-10.7586
1867,-6.19,-11.78,-27.7899
1868,2.32,84.92,-9.4260
1869,-5.46,-11.85,-32.9267
1870,5.46,234.35,11.9763
1871,2.18,193.82,3.2631
1872,-2.12,61.85,-13.1986
1873,-7.54,-0.55,-16.6736
1874,-1.49,9.69,-43.7446
1875,-4.95,23.23,1.2306
1876,5.27,236.46,21.3074
1877,-1.93,73.56,-8.7181
1878,1.10,104.92,5.3016
1879,-2.62,86.35,-5.9194
1880,5.12,248.51,30.6805
1881,-6.43,-6.64,-20.4539
1882,8.22,228.30,2.0090
1883,5.96,204.36,-0.6203
1884,-5.63,95.41,20.4701
1885,-2.00,141.66,21.8743
1886,2.30,175.55,-19.9157
1887,8.37,260.87,9.7218
1888,1.41,167.07,-8.2680
1889,-8.50,-8.47,-14.1231
1890,5.23,196.03,-3.8103
1891,-0.87,139.95,-10.5354
1892,7.15,239.92,18.0989
1893,2.84,220.96,5.0583
1894,3.43,188.64,-10.1544
1895,4.01,222.96,1.8816
1896,-9.36,56.09,-12.7057
1897,6.53,227.58,-1.0006
1898,3.65,208.25,3.4351
1899,-8.70,90.03,-14.3173
1900,2.42,212.52,-3.4347
1901,-9.27,146.61,26.9347
1902,-0.20,197.24,-4.3669
1903,3.91,218.69,-1.0115
1904,-4.29,4.75,-29.6898
1905,3.01,224.03,14.1990
1906,0.19,200.11,-4.6202
1907,6.87,256.70,22.2543
1908,-11.24,91.92,5.7041
1909,5.68,239.31,10.8448
1910,8.32,267.70,21.3679
1911,-12.43,1.51,-1.5542
1912,-3.96,179.20,5.4045
1913,-8.33,124.40,7.6915
1914,-10.58,155.80,22.5836
1915,5.00,236.67,10.2195
1916,3.10,238.22,2.4861
1917,-9.74,95.10,-8.5943
1918,-13.27,118.37,2.2866
1919,-5.53,128.06,1.7135
1920,-1.98,20.39,-39.5335
1921,-9.52,127.22,6.4210
1922,-11.10,127.47,6.7151
1923,-12.26,95.38,-7.4534
1924,-10.78,122.29,5.2151
1925,-10.32,109.23,-11.8079
1926,6.40,291.86,35.3028
1927,-11.21,190.62,39.2827
1928,-6.97,8.58,-14.0223
1929,-9.17,149.17,4.8332
1930,-8.78,144.04,10.5066
1931,-8.82,125.92,-12.7478
1932,-10.01,95.16,-24.8863
1933,-8.37,152.44,21.0305
1934,-6.74,155.22,9.5183
1935,-7.53,134.39,16.8350
1936,-3.79,12.60,-22.9247
1937,-5.19,191.98,45.2406
1938,-4.36,133.42,1.5488
1939,-4.70,119.05,-9.5704
1940,3.59,213.64,-12.5389
1941,-6.20,103.55,-6.7655
1942,-1.49,42.26,-27.1250
1943,-0.89,137.79,0.8290
1944,-1.11,173.65,31.5374
1945,6.96,260.81,7.0243
1946,6.71,247.50,7.8674
1947,-7.14,98.08,-4.2836
1948,6.57,243.26,4.4619
1949,5.20,262.59,27.4969
1950,1.60,204.42,-15.1591
1951,-6.41,130.04,10.2603
1952,-2.37,103.00,0.6970
1953,-1.01,50.00,-27.5150
1954,2.68,185.63,-10.6370
1955,2.87,217.91,3.6449
1956,-4.44,132.28,-28.3649
1957,-4.53,125.14,4.6185
1958,2.07,204.67,-9.2844
1959,2.35,200.26,-3.3888
1960,-2.64,125.98,5.8307
1961,-1.12,70.69,-16.9298
1962,-1.06,78.33,-8.7590
1963,-9.33,-18.12,-10.5751
1964,-5.79,16.36,-12.8266
1965,4.98,251.05,16.3277
1966,-2.26,13.98,-44.9580
1967,-6.39,94.85,-0.8444
1968,-1.52,181.51,-1.8501
1969,3.74,198.34,-11.4341
1970,6.90,247.80,6.1487
1971,-1.66,31.00,-38.3689
1972,-9.94,-9.21,-19.1725
1973,4.78,202.21,-13.3507
1974,-5.93,-9.18,-19.7214
1975,1.71,202.89,5.9725
1976,6.34,230.38,-9.6205
1977,3.11,196.12,-0.9375
1978,-1.45,64.91,-12.3887
1979,1.68,226.68,16.6355
1980,-1.40,46.61,-26.3480
1981,0.68,192.25,0.5613
1982,-3.69,45.77,-6.2952
1983,-0.40,59.31,-4.1373
1984,-3.67,0.83,-31.2909
1985,5.15,234.40,7.1703
1986,-2.27,64.34,-6.5313
1987,-1.76,34.88,-38.1717
1988,4.27,216.58,1.7949
1989,7.11,261.18,20.4852
1990,-3.09,-5.46,-29.1962
1991,-1.27,47.49,-25.3560
1992,-6.30,-4.38,-30.7216
1993,7.43,251.33,6.9118
1994,6.40,213.68,-7.6381
1995,-1.42,49.72,-20.6067
1996,-1.78,26.39,-36.3298
1997,1.58,172.76,-9.6636
1998,-1.76,36.06,-31.1416
1999,5.61,254.85,20.1089
2000,-1.39,61.06,-9.9084
2001,-3.70,-25.16,-49.8606
2002,7.45,281.80,10.7137
2003,4.62,182.39,-2.4144
2004,1.08,151.18,-30.2939
2005,-0.95,61.99,-12.4650
2006,-0.39,105.73,-15.4553
2007,-1.65,40.97,-26.4177
2008,-3.54,32.59,-14.6930
2009,4.68,221.66,9.7974
2010,-1.66,54.49,-21.4017
2011,-1.28,154.89,-5.3889
2012,5.30,234.02,-3.0480
2013,4.93,191.26,-10.1137
2014,0.36,177.67,-3.0538
2015,5.89,261.56,21.4900
2016,5.19,239.48,19.4992
2017,-2.70,152.04,-0.3965
2018,5.05,245.77,7.1950
2019,5.19,224.25,0.9773
2020,-1.71,40.02,-26.1342
2021,-1.67,126.34,-20.7382
2022,5.19,256.75,18.4945
2023,0.00,195.88,11.0717
2024,7.04,241.15,2.3010
2025,-5.47,147.90,10.5932
2026,-4.81,86.00,5.8161
2027,-3.39,35.09,-19.0958
2028,2.52,193.60,-0.2594
2029,1.97,229.99,18.1013
2030,5.33,256.60,8.8455
2031,2.63,198.63,0.3317
2032,-1.61,14.61,-36.4513
2033,4.05,231.03,0.5925
2034,3.91,207.48,-1.6774
2035,-4.19,29.64,-24.1785
2036,2.01,194.84,-7.4938
2037,2.13,148.57,9.2960
2038,0.09,81.37,-12.6034
2039,4.19,253.32,2.6038
2040,-2.45,15.53,-39.0255
2041,6.68,258.30,9.1502
2042,3.71,233.05,11.7275
2043,-2.02,20.33,-29.3603
2044,4.80,251.92,20.2895
2045,-1.63,9.88,-46.9804
2046,5.33,267.11,28.4324
2047,-0.81,45.07,-27.2507
2048,-4.69,13.69,-34.3847
2049,1.73,240.58,8.7813
2050,5.97,304.84,35.5533
2051,2.37,258.14,29.2397
2052,5.63,276.12,34.7873
2053,-10.05,118.08,19.5815
2054,2.35,239.41,6.0593
2055,3.46,253.30,11.9024
2056,-5.38,30.26,-18.4045
2057,7.65,273.66,16.8906
2058,-3.39,72.13,-15.3598
2059,1.37,223.21,0.6737
2060,-11.04,65.85,-21.3285
2061,5.53,240.10,-4.7983
2062,-8.58,71.24,-26.0494
2063,-0.89,127.95,1.6993
2064,-5.15,60.72,-0.4000
2065,0.72,162.85,2.3071
2066,-13.01,86.50,-5.5089
2067,-0.95,179.04,-17.1901
2068,-6.61,95.25,-0.7099
2069,-9.06,58.12,-12.8710
2070,-5.63,134.36,6.8330
2071,-5.27,113.42,10.9448
2072,-10.21,149.22,28.2709
2073,-0.74,95.00,-0.3625
2074,-4.41,67.70,-12.9912
2075,3.78,271.16,21.8248
2076,-12.38,84.22,-1.1855
2077,-6.23,107.78,2.0264
2078,-13.67,71.93,8.3216
2079,-4.78,191.85,2.3422
2080,-1.04,128.01,13.8903
2081,-1.56,159.12,-19.2196
2082,2.46,195.34,-15.4956
2083,-6.38,30.67,-5.9032
2084,1.42,195.61,-12.0548
2085,5.92,256.03,11.5423
2086,-5.94,117.87,12.6143
2087,4.31,238.80,-5.7069
2088,1.72,209.79,13.4393
2089,-6.04,107.94,-2.5571
2090,2.82,215.60,-0.2897
2091,4.97,231.25,3.5935
2092,1.40,121.74,10.0512
2093,0.00,59.54,-18.5530
2094,-4.63,142.25,10.0821
2095,2.37,224.67,17.3989
2096,5.34,267.69,36.5815
2097,0.58,105.71,-4.6994
2098,2.56,214.40,-1.1704
2099,4.61,247.15,12.4729
2100,6.91,267.00,4.1073
2101,-2.51,12.48,-36.3599
2102,-5.54,155.01,30.8518
2103,-0.56,115.56,12.2513
2104,-0.86,43.06,-31.5312
2105,5.54,249.76,3.7650
2106,2.86,215.63,4.1828
2107,3.47,234.97,5.3446
2108,-1.30,129.14,11.5876
2109,-4.99,46.71,-7.1334
2110,-2.67,120.54,-1.1100
2111,7.17,274.08,7.5938
2112,-0.15,137.12,1.6253
2113,-1.34,137.14,7.8190
2114,-1.14,119.00,7.0088
2115,-2.24,138.81,13.9648
2116,-2.83,113.91,-1.5032
2117,-2.55,123.37,-5.9322
2118,-1.99,130.10,2.9542
2119,-0.83,138.10,-0.9463
2120,4.38,236.82,-5.6542
2121,-1.75,165.15,24.4604
2122,-2.04,111.02,-10.4609
2123,-1.41,137.59,0.9782
2124,0.78,132.53,0.7122
2125,0.39,163.66,10.7194
2126,-1.12,148.38,7.8881
2127,-0.44,118.24,-13.3381
2128,-1.27,137.90,4.4692
2129,0.72,148.13,-0.7421
2130,5.01,189.54,-21.3401
2131,-1.73,94.63,-26.1213
2132,-0.52,141.34,4.6766
2133,6.80,262.73,3.9567
2134,7.40,240.73,-1.5268
2135,5.94,207.39,-8.0601
2136,-1.59,133.07,10.5956
2137,-2.93,111.45,-7.4556
2138,-1.77,127.56,-0.5555
2139,-1.79,119.51,-13.3062
2140,-2.85,96.40,-22.7027
2141,-1.11,134.09,-1.4326
2142,0.93,155.10,4.0946
2143,-0.27,156.89,9.0611
2144,-0.88,152.27,11.7311
2145,-0.77,131.74,-7.1286
2146,-6.72,28.83,-18.4388
2147,1.15,176.62,13.4339
2148,0.74,169.20,4.8486
2149,1.51,148.52,0.0721
2150,-1.12,129.38,-5.0419
2151,-0.08,134.04,-6.7272
2152,0.24,182.72,26.9384
2153,-1.54,129.07,2.8013
2154,0.04,137.73,-1.0070
2155,1.34,150.65,6.4595
2156,1.03,158.84,10.9076
2157,0.97,143.05,2.9355
2158,-2.34,135.25,0.5565
2159,5.44,238.89,-3.5968
2160,1.42,161.61,5.6461
2161,-8.34,-49.94,-41.9192
2162,2.79,188.30,-6.7048
2163,1.68,152.42,3.4745
2164,0.64,146.90,9.4181
2165,3.22,168.84,2.3679
2166,0.21,121.76,2.6832
2167,2.49,159.32,2.9221
2168,0.94,150.97,11.2570
2169,1.28,118.82,-10.1210
2170,-1.54,7.25,-42.8289
2171,1.55,135.60,0.0709
2172,1.65,148.98,0.2844
2173,0.90,107.28,-20.1607
2174,0.86,131.62,-0.3817
2175,7.51,271.82,13.2976
2176,2.72,150.82,1.4164
2177,-0.09,123.73,-1.7948
2178,4.89,225.21,-9.6021
2179,1.64,152.58,11.7847
2180,-8.24,6.63,-20.1863
2181,-0.15,134.54,4.6579
2182,5.11,241.37,11.3603
2183,3.84,216.45,-8.2477
2184,0.40,99.92,-17.6013
2185,7.25,227.13,-9.8479
2186,6.74,248.23,2.0710
2187,-0.16,162.22,20.3172
2188,-0.78,140.25,8.7767
2189,-0.30,134.35,1.3667
2190,1.17,147.03,4.5894
2191,-7.42,-11.47,-42.8809
2192,6.00,257.18,13.1329
2193,-0.66,106.76,-15.4622
2194,-0.87,119.85,-9.6545
2195,-0.90,129.31,4.4472
2196,5.81,216.68,-13.6603
2197,6.68,244.13,1.4964
2198,-7.66,-18.28,-37.5092
2199,0.43,186.73,-15.5402
2200,7.00,257.19,10.4309
2201,-9.36,6.99,-27.0149
2202,-11.21,-59.63,-40.3848
2203,0.39,122.56,-1.7091
2204,5.47,238.47,12.1765
2205,8.71,279.89,8.1671
2206,2.38,198.93,-0.8379
2207,2.44,189.62,-26.2070
2208,7.26,244.82,12.7253
2209,-2.71,9.34,-50.8600
2210,-6.14,21.59,-24.9523
2211,7.17,270.95,10.0971
2212,-3.24,36.08,-28.9916
2213,-1.70,104.31,-18.3636
2214,7.97,297.46,17.4193
2215,-0.67,153.93,24.3078
2216,-4.28,19.07,-31.5539
2217,-2.40,-4.06,-53.1521
2218,-0.42,128.33,-8.5261
2219,5.26,211.90,-7.6440
2220,-1.15,153.08,16.5679
2221,-2.06,144.41,4.2820
2222,-1.98,35.19,-40.7441
2223,-3.95,32.03,-30.7063
2224,-3.41,145.16,22.8390
2225,-0.65,45.90,-31.6467
2226,-4.69,16.99,-38.4971
2227,0.14,149.81,7.9714
2228,-2.83,26.86,-31.6247
2229,-1.51,139.22,1.1254
2230,-2.23,151.33,16.0520
2231,5.00,229.15,-6.7987
2232,-1.99,147.25,7.3141
2233,-0.67,116.81,-13.5628
2234,-0.80,130.45,0.2058
2235,-1.17,125.36,-6.0179
2236,1.53,134.33,2.8055
2237,-0.99,119.31,-0.6874
2238,-0.80,133.69,7.6167
2239,-4.50,18.02,-17.5861
2240,-4.02,29.71,-32.0858
2241,0.72,141.53,2.8824
2242,5.77,240.33,0.2863
2243,2.12,154.59,4.2309
2244,0.05,138.63,12.2948
2245,1.50,158.62,21.2829
2246,6.41,278.43,6.2156
2247,2.93,147.66,2.7848
2248,-0.69,84.40,-21.8354
2249,-0.29,126.13,10.7461
2250,-0.68,99.75,-11.2353
2251,3.62,157.19,4.3385
2252,3.16,169.03,18.5624
2253,4.31,170.63,9.4674
2254,1.20,144.11,6.4020
2255,0.75,145.38,16.5677
2256,0.56,107.26,-16.4597
2257,2.00,128.54,-3.1697
2258,3.00,149.04,6.1521
2259,8.25,282.01,19.8255
2260,2.38,152.33,6.0655
2261,1.45,133.70,-4.2497
2262,0.59,125.46,-4.0065
2263,1.82,131.25,-7.1704
2264,1.66,127.61,-11.1862
2265,-1.41,17.32,-43.8081
2266,1.40,145.98,5.6523
2267,2.76,178.32,23.9689
2268,5.99,240.25,2.1922
2269,1.89,122.16,-12.8499
2270,0.80,124.58,-9.0481
2271,7.19,256.18,8.2529
2272,1.11,141.57,-2.3372
2273,4.32,165.92,5.1311
2274,2.37,161.05,15.4649
2275,1.18,159.90,10.5667
2276,-0.88,135.43,3.5772
2277,-2.03,95.99,-26.6630
2278,0.67,158.47,17.8311
2279,-1.92,98.50,-22.2384
2280,2.58,168.81,6.4842
2281,-1.34,155.43,22.7984
2282,2.50,160.04,-2.8264
2283,-0.64,125.45,-7.1159
2284,1.92,153.25,6.6590
2285,-3.09,103.58,-5.3189
2286,0.19,144.17,0.2622
2287,0.70,141.13,-0.0953
2288,0.27,150.21,9.4094
2289,4.87,247.97,5.9424
2290,3.55,169.00,7.1897
2291,4.89,214.99,-0.0378
2292,1.87,165.08,13.9246
2293,0.08,160.99,18.8994
2294,0.52,173.24,23.8365
2295,7.10,253.57,14.2046
2296,-4.95,45.43,-14.1103
2297,1.28,149.37,-0.6225
2298,0.71,147.09,0.4599
2299,0.08,136.08,4.5668
2300,-0.04,134.21,-10.4309
2301,-0.48,160.48,17.2103
2302,-1.53,108.36,-22.0284
2303,-0.36,145.21,3.0528
2304,0.37,137.27,-1.6800
2305,-0.20,123.17,-8.1981
2306,6.24,289.08,28.2137
2307,-5.42,53.59,-8.6665
2308,-2.39,17.88,-37.0093
2309,-1.34,31.79,-40.9731
2310,0.49,148.98,4.1906
2311,-0.21,142.10,-0.0425
2312,0.78,174.76,9.7064
2313,0.38,148.08,-0.9392
2314,-0.32,140.31,-3.7958
2315,-0.65,137.32,-3.4870
2316,-1.45,154.38,18.3836
2317,-1.54,107.98,-22.4126
2318,1.79,175.33,6.2086
2319,6.28,292.26,20.2085
2320,-1.74,132.01,10.4773
2321,5.35,234.68,-4.6042
2322,-5.64,57.18,-12.3549
2323,-4.19,54.91,-16.2660
2324,-1.30,140.14,5.9139
2325,7.02,236.13,-1.9564
2326,0.56,158.06,1.8551
2327,-0.56,124.96,-3.8577
2328,-1.38,144.04,8.6765
2329,4.54,228.76,-2.5026
2330,0.32,155.83,4.3989
2331,-0.20,160.68,11.9807
2332,-1.01,136.58,-6.0460
2333,7.78,258.65,11.3177
2334,0.03,122.28,-14.8850
2335,0.25,174.74,5.1022
2336,-2.56,141.60,6.1064
2337,-1.45,148.02,1.1363
2338,5.18,240.57,3.1724
2339,4.13,250.93,4.1605
2340,-2.05,121.21,-15.0534
2341,-0.60,151.52,1.2784
2342,-0.49,137.86,-8.6411
2343,-1.12,176.42,-13.7210
2344,1.35,226.64,7.2466
2345,5.95,230.02,-14.8288
2346,-8.48,5.49,-31.3783
2347,-1.57,163.73,1.2269
2348,2.77,204.42,-4.3831
2349,2.99,206.59,-18.2100
2350,4.55,211.41,-21.6865
2351,3.09,205.89,-3.9236
2352,7.12,239.60,-10.6822
2353,4.82,239.53,5.5858
2354,5.21,215.25,-15.6267
2355,2.81,226.84,4.0746
2356,-7.11,123.00,-7.2916
2357,-6.72,28.42,-23.5906
2358,-12.54,-0.22,-22.0130
2359,3.79,223.23,-13.2494
2360,-8.08,103.53,-10.9032
2361,2.25,234.68,-6.5724
2362,4.53,227.91,-6.7881
2363,6.98,243.73,-9.5359
2364,1.82,187.40,-30.7096
2365,-9.23,-7.70,-40.9313
2366,-10.52,82.30,-22.7224
2367,1.52,209.75,-8.8120
2368,-0.58,185.50,-32.5263
2369,2.38,206.81,-14.2800
2370,4.94,246.09,-1.7303
2371,5.61,231.58,-11.3231
2372,-10.28,-27.59,-51.7471
2373,-0.82,188.23,-20.3061
2374,-15.65,82.42,-22.9350
2375,-0.56,182.12,-19.9031
2376,0.85,190.72,-30.5332
2377,1.98,198.53,-26.8932
2378,-10.50,62.84,-17.2563
2379,-1.86,20.55,-56.2137
2380,-11.98,-53.67,-46.0923
2381,3.23,237.16,2.9640
2382,1.95,176.35,-27.9417
2383,-16.84,73.83,-12.6149
2384,2.23,196.97,-15.9273
2385,-9.41,64.15,-22.2951
2386,-11.73,-12.26,-35.1187
2387,-3.82,-4.65,-56.0335
2388,-15.70,56.42,-30.9451
2389,5.90,253.23,-0.3776
2390,0.65,201.31,-14.2903
2391,1.94,199.58,-18.5262
2392,0.32,175.24,-18.6866
2393,-16.25,-98.01,-30.0628
2394,-11.28,-3.24,-18.2136
2395,-5.23,62.63,-22.4746
2396,4.74,246.34,-0.7960
2397,-12.50,26.75,-38.3278
2398,-11.35,97.00,-14.8012
2399,4.63,230.40,-2.0309
2400,3.14,216.21,-17.2158
2401,-10.11,-47.47,-57.6470
2402,-5.82,18.43,-32.6595
2403,-10.20,1.79,-18.0174
2404,-1.95,152.25,-30.6130
2405,-6.40,118.74,-4.6710
2406,2.95,232.17,-2.8987
2407,4.83,226.67,-0.6838
2408,-9.26,-15.75,-44.2776
2409,-1.28,5.60,-66.5351
2410,1.03,217.98,6.4433
2411,3.51,245.22,16.1500
2412,4.77,224.38,0.9518
2413,0.72,199.58,-16.4140
2414,0.35,177.14,-31.6223
2415,5.31,230.75,-0.6369
2416,-1.93,-3.07,-66.2290
2417,-6.99,-16.83,-49.0272
2418,4.29,236.79,-4.9547
2419,-6.71,-23.27,-60.4989
2420,-7.22,-4.30,-37.3044
2421,-6.81,13.91,-35.4736
2422,-7.44,-13.46,-40.5368
2423,-6.83,0.42,-44.5043
2424,4.28,226.08,1.4548
2425,5.70,223.85,-5.4907
2426,4.48,220.88,6.0649
2427,3.72,219.89,5.7255
2428,6.79,231.73,2.2006
2429,-10.70,60.53,-16.7600
2430,3.35,218.18,7.5034
2431,-0.49,166.45,-18.0716
2432,4.48,238.33,15.4818
2433,3.08,226.23,4.4829
2434,2.61,202.40,-8.5437
2435,2.22,222.55,12.8031
2436,-8.55,58.99,-15.9255
2437,5.34,247.13,14.6368
2438,-2.57,206.37,3.6149
2439,5.65,227.27,1.6500
2440,-3.29,178.79,-17.9188
2441,-7.02,110.04,4.1500
2442,-10.13,-20.28,-37.3579
2443,-6.50,-4.60,-31.4243
2444,2.82,238.64,-1.2224
2445,-12.97,78.79,-19.7692
2446,4.65,205.53,-18.0143
2447,-0.49,198.26,-1.2908
2448,2.58,228.11,5.6217
2449,6.08,258.13,1.9137
2450,5.15,224.92,1.2286
2451,2.11,224.72,5.8204
2452,3.05,227.74,3.9276
2453,2.87,190.13,-17.5079
2454,-10.01,-0.21,-16.9689
2455,-10.17,-19.16,-38.5432
2456,4.98,226.26,2.2162
2457,0.63,183.97,-16.5669
2458,4.20,224.64,-3.9837
2459,2.02,181.97,-27.7371
2460,-5.80,21.84,-23.1768
2461,3.25,236.30,3.7462
2462,-18.85,85.49,-7.3874
2463,-5.10,157.43,-8.9041
2464,2.24,226.16,4.7201
2465,2.16,170.84,-32.2009
2466,-9.71,-2.25,-23.8830
2467,3.69,232.66,-1.8314
2468,-1.77,31.90,-44.7806
2469,4.36,208.93,-8.3045
2470,-16.42,141.79,4.1154
2471,4.55,205.86,-13.3404
2472,-15.47,131.58,-0.0604
2473,-10.88,135.88,3.2250
2474,1.48,238.33,2.8343
2475,-7.86,-33.67,-47.1717
2476,-15.02,86.88,-20.7637
2477,0.22,178.33,-19.2708
2478,-10.80,105.22,-7.4104
2479,-2.10,188.67,-7.1070
2480,6.14,239.67,3.0237
2481,1.43,201.59,-20.9837
2482,-17.49,99.95,-10.0634
2483,2.87,207.04,-14.5781
2484,-1.85,211.61,-3.1866
2485,-6.58,164.50,-35.1599
2486,5.25,237.46,6.5491
2487,-6.28,24.59,-21.7357
2488,2.01,224.11,-2.7369
2489,-10.05,12.86,-7.7929
2490,0.88,182.33,-13.8997
2491,1.33,194.19,-10.1385
2492,-11.30,109.17,-7.8068
2493,3.46,214.07,-12.3408
2494,1.18,189.42,-9.2612
2495,3.07,216.27,2.9997
2496,-7.12,18.10,-28.1085
2497,-2.72,46.27,-20.5813
2498,-9.21,-18.26,-44.4973
2499,4.93,216.78,-9.0392
2500,-4.17,172.61,-15.9981
2501,-9.80,4.82,-17.7571
2502,4.09,242.35,6.0397
2503,3.65,219.14,0.8602
2504,5.08,233.41,-4.0752
2505,-0.42,185.57,-5.2136
2506,4.04,204.12,-4.8695
2507,4.45,208.33,-8.4216
2508,5.52,222.22,3.0792
2509,-9.77,1.35,-22.7187
2510,6.72,260.23,9.2640
2511,-6.92,-12.41,-33.6077
2512,-6.18,75.01,-16.9777
2513,3.75,225.05,7.2064
2514,-11.79,77.52,1.6929
2515,3.81,229.42,5.5070
2516,1.04,218.42,11.9417
2517,-3.92,219.52,3.3159
