episode,rewards,loss,l2_grad,max_grad
3086,-48.66,17.62,0.3872,3.711
3087,-40.57,22.39,0.2691,3.9857
3088,-2.74,29.3,0.2397,3.2002
3089,-11.27,21.28,0.1447,1.9487
3090,-16.86,28.03,0.5675,5.8975
3091,-36.16,16.19,0.1403,1.789
3092,-81.42,-4.62,0.2007,2.9979
3093,1.35,22.12,0.4931,6.2477
3094,-26.16,28.13,0.7093,8.649
3095,-52.57,9.27,0.2037,3.641
3096,-11.13,42.94,0.5233,4.9323
3097,-35.73,14.77,0.1793,2.3361
3098,-7.44,26.92,0.1847,2.5867
3099,-4.64,23.83,0.3942,3.8462
3100,-27.44,27.07,0.7232,7.1659
3101,-18.37,14.17,0.3054,3.3678
3102,-49.74,-6.73,0.2993,3.2154
3103,-26.36,7.06,0.1091,1.1868
3104,-131.71,-28.88,0.395,7.3382
3105,19.47,33.48,0.3494,3.8902
3106,-56.91,3.16,0.1947,1.7481
3107,-29.8,17.83,0.2874,3.1334
3108,6.06,23.18,0.2487,2.5781
3109,21.22,25.17,0.359,3.5348
3110,-37.22,-4.79,0.3636,3.9692
3111,-117.33,-33.62,0.4232,9.8492
3112,22.88,34.59,0.6121,7.448
3113,21.04,38.06,0.6493,6.2181
3114,18.65,30.1,0.5047,6.5491
3115,48.61,30.92,0.7146,8.6846
3116,-57.47,2.86,0.1849,2.4084
3117,27.97,36.16,0.4058,4.3419
3118,10.69,15.53,0.3107,3.7322
3119,-12.48,31.95,0.4054,5.4903
3120,19.76,31.07,0.6256,6.722
3121,5.85,30.16,0.2867,3.4347
3122,31.25,40.14,0.9602,8.9869
3123,4.81,30.92,0.4655,4.1968
3124,39.43,15.42,0.5165,6.9183
3125,2.8,16.59,0.2306,3.1639
3126,33.93,21.7,0.2974,3.3651
3127,-7.31,12.52,0.1568,2.017
3128,-34.54,9.04,0.2949,2.6478
3129,-14.58,20.52,0.3747,4.6831
3130,40.05,27.73,0.2198,2.8307
3131,24.44,17.92,0.3286,4.0688
3132,15.43,26.53,0.5275,6.7944
3133,37.54,40.06,0.7144,8.5048
3134,16.12,20.49,0.3176,3.9828
3135,-90.29,-23.06,0.2035,2.5084
3136,-8.92,4.3,0.2353,3.4643
3137,-53.92,-3.24,0.1824,2.1653
3138,26.18,26.56,0.3198,4.2094
3139,0.31,18.65,0.4095,5.0153
3140,-4.7,26.85,0.1997,2.7959
3141,-117.81,-24.7,0.3892,5.2356
3142,-1.68,19.68,0.1822,1.7872
3143,15.71,23.11,0.4527,6.7105
3144,23.58,29.25,0.2946,2.9358
3145,28.45,24.81,0.5131,6.2448
3146,7.92,27.19,0.1575,2.0355
3147,-120.56,-38.81,1.0924,13.4915
3148,58.78,36.54,0.3712,4.9348
3149,40.72,37.02,0.3612,5.4003
3150,32.33,34.21,0.8791,9.445
3151,56.16,38.7,0.8497,10.4121
3152,12.07,18.37,0.311,4.1534
3153,8.1,29.63,0.4815,3.8773
3154,-2.9,28.34,0.5534,5.5311
3155,-40.32,-11.3,0.1407,1.4192
3156,-32.69,11.48,0.1553,1.8739
3157,-16.54,2.32,0.2121,2.2901
3158,-57.98,-9.7,0.276,4.9036
3159,-41.08,-6.24,0.262,2.802
3160,-8.74,10,0.298,3.9404
3161,-3.67,11.04,0.2528,2.9347
3162,-22.43,17.18,0.2903,2.953
3163,-79.1,-29.48,0.175,3.2524
3164,11.21,11.63,0.2583,2.576
3165,1.51,21.96,0.435,5.0749
3166,-70.92,-18.86,0.2682,4.8901
3167,-40.7,1.56,0.188,2.1737
3168,-23.51,-6.28,0.2615,3.014
3169,18.54,18.77,0.2472,2.4039
3170,-24.45,-1.89,0.2558,3.2046
3171,-11.9,-11.6,0.3158,3.1041
3172,-6.84,19.85,0.1548,1.6057
3173,-2.32,14.08,0.2274,2.1991
3174,-2.68,9.23,0.14,1.5757
3175,-155.85,-73.95,0.4606,8.1648
3176,-31.02,19.54,0.3254,3.7948
3177,-21.93,11.95,0.2648,3.7722
3178,10.21,23.81,0.6394,7.0548
3179,-15.86,10.55,0.3022,3.4652
3180,-4.69,-3.36,0.3862,5.3604
3181,-17.28,10.09,0.2363,2.1791
3182,-15.98,7.16,0.2323,2.4272
3183,-40.35,12.99,0.277,2.6866
3184,-0.39,7.45,0.2814,3.1462
3185,-25.14,-3.21,0.1291,1.7469
3186,-37.07,-5.17,0.133,1.605
3187,-37.87,6.98,0.3185,3.5849
3188,-53.08,-0.03,0.2019,2.339
3189,-63.84,-33.47,0.3511,3.8672
3190,-127.63,-39.31,0.3733,5.4789
3191,-101.6,-42.57,0.7584,14.0673
3192,-94.26,-27.06,0.4792,4.8984
3193,-27.12,1.72,0.3398,3.7302
3194,-19.75,0.96,0.1195,1.3027
3195,-5.85,8.71,0.2906,3.2653
3196,-44.5,-0.61,0.1561,2.3093
3197,-100.87,-30.73,0.5203,7.9146
3198,-63.23,-2.72,0.0805,0.8762
3199,-17.3,-3.68,0.3341,3.8827
3200,-32.19,-4.34,0.5289,5.7886
3201,-6.07,14.49,0.1999,2.6583
3202,-71.28,-3.91,0.2831,3.2259
3203,1.33,3.97,0.1887,2.3397
3204,-24.24,2.64,0.3138,4.4124
3205,-173.93,-47.22,0.6587,6.406
3206,-0.35,8.17,0.3932,5.3809
3207,-43.82,-16.51,0.3456,3.5979
3208,-96.47,-19.76,0.1813,2.4203
3209,-14.24,1.07,0.1397,2.4234
3210,-47.06,-31.75,0.3217,6.041
3211,-22.38,7.1,0.2594,3.0592
3212,-48.05,3.06,0.2701,2.8266
3213,3.08,14.65,0.2454,2.7379
3214,-67.73,-8.1,0.193,2.2405
3215,-3.19,4.82,0.4518,4.9427
3216,-37.09,3.38,0.2043,1.9249
3217,-22.05,13.54,0.1745,2.451
3218,-207.53,-61.16,0.4993,5.8384
3219,0.72,18.01,0.3478,4.0224
3220,-3.8,11.65,0.2902,3.8078
3221,-4.85,30.56,0.3371,3.4744
3222,-24.01,5.04,0.2319,3.1407
3223,32.54,-3.24,0.2202,3.567
3224,-200.87,-49.76,0.3899,4.9459
3225,-84.33,-7.36,0.1287,2.2213
3226,0.9,12.61,0.2302,2.4338
3227,-37.12,-10.38,0.1829,2.1524
3228,-5.27,19.55,0.3855,3.7843
3229,28.55,29.94,0.472,5.9302
3230,-25.72,13.16,0.0767,1.152
3231,-184.4,-58.31,0.5787,7.3519
3232,-17.88,8.68,0.2744,3.9829
3233,16,17.35,0.3268,3.8526
3234,-14.91,24.37,0.1111,1.2414
3235,56.95,28.98,0.4739,5.4106
3236,-32.75,-13.58,0.3308,4.7425
3237,-23.12,21.93,0.3054,3.2274
3238,-14.63,17.65,0.175,2.5738
3239,-78.52,0.87,0.2116,3.7983
3240,27.71,24.57,0.2292,2.5011
3241,-0.78,10.92,0.2085,2.7756
3242,-103.6,-28.78,0.2795,4.9628
3243,-27.83,10.06,0.2561,3.1938
3244,-48.98,5.59,0.2466,2.8811
3245,-8,21.33,0.395,4.4054
3246,14.4,18.21,0.191,2.0392
3247,-56.8,-4.57,0.2518,3.2987
3248,-37.73,9.37,0.1475,1.3898
3249,0.09,15.48,0.1956,2.5174
3250,14.63,17.97,0.1736,2.0709
3251,-89.04,-11.85,0.19,2.9814
3252,-33.21,12.62,0.4402,3.9294
3253,-45.48,5.83,0.2104,2.0814
3254,-73.38,-6.01,0.1503,1.7451
3255,10.24,29.09,0.6535,6.9402
3256,-60.71,-2.72,0.1977,3.773
3257,2.65,19.33,0.282,3.1624
3258,-55.61,1.13,0.0998,1.144
3259,-15.68,1.79,0.2258,3.7261
3260,-8.06,6.92,0.4104,6.6589
3261,-70.48,-1.18,0.1633,2.0419
3262,36.85,26.51,0.0942,0.9075
3263,22.65,5,0.144,2.1724
3264,208.16,64.18,0.3881,4.6963
3265,-2.73,14.76,0.4078,5.0722
3266,15.87,18.36,0.1282,1.5433
3267,20.28,17.17,0.2621,2.938
3268,12.88,16.1,0.344,4.2026
3269,88.13,36.63,0.1244,1.5426
3270,3.94,25.14,0.3789,3.7281
3271,-9.8,-10.83,0.1593,2.087
3272,-26.82,-26.12,0.3217,4.1265
3273,-10.83,-4.44,0.3356,4.9926
3274,4.83,15.78,0.2874,3.6762
3275,-25.43,-3.34,0.4221,6.6216
3276,-28.73,-8.52,0.2013,2.6001
3277,-3.52,26.81,0.3036,3.4299
3278,-40.79,-22.9,0.2092,2.9333
3279,-28.99,7.34,0.2226,2.5913
3280,-166.65,-47.39,0.5774,8.2018
3281,83,44.27,0.0613,0.6211
3282,16.86,-6.82,0.1669,2.2861
3283,-40.5,-5.11,0.3184,3.9065
3284,144.31,58.63,0.117,3.2116
3285,-30.82,-17.82,0.3893,5.1784
3286,70.34,44.44,0.0928,0.9205
3287,-33.59,5.43,0.1467,1.9931
3288,133.86,48.81,0.182,2.3642
3289,-118.03,-28.8,0.5722,5.8852
3290,94.31,48.16,0.1042,1.7493
3291,170.44,46.98,0.4487,5.8378
3292,103.08,26.54,0.096,1.2495
3293,-46.13,-2.54,0.2227,2.3245
3294,21.31,24.5,0.2842,3.316
3295,-39.05,-13.18,0.2266,3.6869
3296,62.46,39.23,0.1344,1.6417
3297,-55.5,-5.74,0.2731,3.0558
3298,119.49,43.1,0.1314,2.9651
3299,-11.69,6.09,0.163,1.58
3300,13.91,-0.76,0.1695,2.7008
3301,1.01,-15.32,0.1938,2.6678
3302,-81.86,-23.27,0.3832,6.7967
3303,180.1,51.97,0.4464,5.1623
3304,178.1,55.41,0.3402,4.2328
3305,11.17,3.77,0.377,5.2412
3306,-5.56,21.93,0.4678,5.4042
3307,-63.66,-0.79,0.2282,2.689
3308,-63.63,-5.72,0.1946,2.666
3309,17.04,0.36,0.2645,3.8908
3310,-17.35,17.25,0.7642,8.1453
3311,104.36,36.13,0.0801,2.0323
3312,0.62,9.39,0.0434,0.5013
3313,71.11,28.14,0.0642,1.1164
3314,-12.91,12.52,0.2802,3.3104
3315,120.36,24.67,0.0748,1.0141
3316,-41,6.42,0.2973,3.1126
3317,-43.96,1.09,0.2804,2.78
3318,-50.19,-2.69,0.1253,1.4065
3319,-122.07,-31.91,0.329,4.7953
3320,88.41,24.79,0.0553,0.8283
3321,185.4,39.09,0.2764,3.8786
3322,9.9,21.13,0.2229,2.2781
3323,87.07,25.1,0.0731,0.974
3324,68.3,20.91,0.0565,1.116
3325,104.94,24.61,0.1126,1.4058
3326,-32.78,-12.71,0.2562,3.116
3327,-9.18,-27.84,0.3696,6.4855
3328,-3.7,-7.1,0.2057,2.2416
3329,137.47,30.06,0.0611,1.0071
3330,-31.63,-9.59,0.3643,5.3471
3331,5.33,-22.34,0.2273,3.0036
3332,98.63,22.41,0.059,0.6894
3333,-22.37,-13.11,0.2012,3.0384
3334,213.9,49.8,0.072,1.5701
3335,81.33,16.66,0.0867,1.0299
3336,20.98,18.02,0.4564,5.2042
3337,3.5,-15.91,0.2376,3.108
3338,-3.32,-24.36,0.3844,7.0225
3339,19.31,-17.59,0.3592,3.9189
3340,-10.5,-8.24,0.2368,2.9279
3341,-24.91,3.99,0.1411,1.4126
3342,6.36,-8.89,0.4211,5.0534
3343,84.83,23.63,0.0379,0.4685
3344,198.62,57.02,0.4678,6.5421
3345,119.2,22.82,0.0765,1.0919
3346,135.98,23.92,0.1949,2.7306
3347,183.36,29.92,0.1934,2.0809
3348,89.23,8.95,0.0414,0.4
3349,125.6,20.98,0.1046,1.3042
3350,2.37,-0.79,0.2374,2.758
3351,112.01,16.1,0.0419,0.4365
3352,54.46,12.64,0.0933,1.1168
3353,188.91,35.1,0.0654,1.0335
3354,-57.38,-13.35,0.1597,2.3085
3355,-27.23,-5.86,0.2349,2.8404
3356,-51.26,-26.25,0.4198,5.6468
3357,231.91,42.51,0.1631,2.9005
3358,173.55,36.91,0.1912,2.1767
3359,96.7,12.37,0.0638,0.7572
3360,-9.4,-12.45,0.1826,1.9637
3361,138.65,18.29,0.0226,0.2639
3362,-39.24,-24.38,0.1373,1.8249
3363,92,10.62,0.0566,0.7623
3364,128.67,18.23,0.1051,1.3648
3365,244.57,36.38,0.3692,4.4473
3366,211.9,40.65,0.4138,4.7595
3367,119.75,16.68,0.1138,1.5321
3368,44.49,13.27,0.0709,0.7334
3369,28.92,-19.63,0.3118,4.9444
3370,107.81,19.03,0.036,0.4877
3371,214.94,48.47,0.1909,2.5676
3372,215.09,75.76,0.4347,5.5437
3373,-186.47,-53.96,0.6016,7.6006
3374,-42.66,-17.45,0.0829,1.1172
3375,-0.28,-5.48,0.2172,3.2622
3376,193.23,47.61,0.1845,3.088
3377,201.19,55.06,0.2013,2.5941
3378,210.61,69.06,0.5977,7.2064
3379,-12.52,-25.06,0.1785,2.7191
3380,-51.05,-31.06,0.1603,2.7472
3381,38.03,4.95,0.0318,0.4899
3382,-47.79,-15.61,0.1176,1.6396
3383,99.04,9.94,0.0494,0.6432
3384,-53.7,-13.56,0.2469,2.608
3385,115.1,14.38,0.0604,0.741
3386,109.11,13.52,0.0534,0.7892
3387,56.82,7.89,0.0548,0.8001
3388,198.66,22.41,0.1137,1.3549
3389,-87.41,-15.19,0.1583,2.5196
3390,171.53,24.82,0.0888,1.325
3391,-12.59,-5.42,0.0403,0.5511
3392,110.86,10.84,0.0337,0.4782
3393,90.19,7.15,0.0365,0.5034
3394,37.17,8.01,0.0656,0.6881
3395,58.03,5.14,0.0556,0.805
3396,22.6,-20.88,0.1446,1.5979
3397,-26.69,4.14,0.1451,1.6942
3398,75.83,2.41,0.124,1.46
3399,73.68,6.66,0.0746,1.1273
3400,18.19,-0.13,0.0929,1.2203
3401,191.25,39.62,0.1941,3.2849
3402,93.43,4.43,0.0771,0.9333
3403,218.46,34.8,0.5597,7.1075
3404,160.03,31.16,0.186,2.4884
3405,18.81,-7.9,0.0618,0.7072
3406,4.47,-15.04,0.2337,3.8796
3407,-58.6,-23.35,0.0583,0.823
3408,110.94,13.28,0.1623,2.0941
3409,136.39,28.54,0.1756,2.2947
3410,-74.37,-31.2,0.2574,3.7178
3411,232.3,59.8,0.3502,4.9763
3412,-81.62,-15.92,0.066,1.0832
3413,197.37,57.93,0.2515,3.4288
3414,-39.35,-43.48,0.2756,4.1552
3415,-67.17,-16.51,0.0422,0.608
3416,-113.27,-37.01,0.5071,5.1556
3417,47.04,2.25,0.039,0.4044
3418,-62.79,-16.66,0.1365,1.5302
3419,-93.57,-29.5,0.2215,2.0881
3420,84.48,5.71,0.0649,0.9046
3421,146.97,27.91,0.1452,1.8905
3422,182.72,27.81,0.0997,1.3818
3423,216.88,44.56,0.2019,2.2964
3424,146.32,14.41,0.0605,0.5638
3425,-26.44,-23.52,0.2199,4.6187
3426,111.2,7.22,0.0858,0.8449
3427,71.49,1.27,0.0906,1.5131
3428,121.36,18.43,0.0939,1.1433
3429,-50.71,-7.38,0.1604,2.082
3430,152.77,30.45,0.0606,0.6691
3431,-1.72,-12.1,0.0746,0.9285
3432,31.59,1.6,0.0565,0.8136
3433,-26.72,-17.46,0.0588,0.7094
3434,183.15,45.38,0.1442,1.6767
3435,-53.9,-21.46,0.0638,1.0214
3436,-207.65,-57.31,0.3392,5.1141
3437,-110.37,-24.95,0.054,0.5921
3438,19.51,-5.95,0.0604,0.7112
3439,-215.79,-58.41,0.5116,7.51
3440,189.78,15.43,0.1307,1.5188
3441,-106.31,-27.17,0.0652,0.972
3442,-160.91,-44.48,0.4317,5.1314
3443,48.36,0.49,0.0364,0.4768
3444,-130.61,-32.57,1.5573,15.6492
3445,132.86,12.89,0.0541,0.6649
3446,-75.6,-25.94,0.0872,1.4609
3447,38.4,2.79,0.0645,1.167
3448,-109.46,-22.19,0.0388,0.6702
3449,92.15,1.19,0.1465,2.5167
3450,132.98,10.28,0.0941,1.1599
3451,-212.97,-55.13,0.799,11.5412
3452,-94.94,-25.65,0.0403,0.5692
3453,-71.8,-18.41,0.0476,0.6514
3454,-30.21,-6.22,0.1068,1.0693
3455,-313.95,-81.49,0.5481,5.7753
3456,-218.41,-65.49,1.3416,17.0787
3457,133.17,26.18,0.127,1.5769
3458,-57.84,-43.12,0.282,4.1843
3459,-144.01,-56.59,0.2179,3.1988
3460,-212.15,-68.52,0.5649,6.9828
3461,-173.67,-63.97,0.3177,5.5028
3462,-84.7,-22.3,0.0713,1.1272
3463,-69.43,-19.54,0.0358,0.4387
3464,-149.51,-48.48,0.47,5.6399
3465,-94.33,-18.91,0.1116,1.9053
3466,72.77,12.11,0.0827,1.2253
3467,-48.51,-10.99,0.0518,0.5447
3468,-37.73,-15.35,0.0695,0.9028
3469,-248,-72.03,0.9553,12.2355
3470,-71.62,-18.39,0.0803,1.1402
3471,-220.44,-56.71,0.5294,5.3902
3472,-102.97,-21.29,0.0256,0.5756
3473,-84.49,-22.93,0.0513,0.7611
3474,-162.62,-67.18,0.5941,6.614
3475,-140.36,-24.6,0.0642,0.8942
3476,-252.4,-81.02,0.5757,7.2237
3477,-66.4,-17.1,0.0317,0.4674
3478,-122.41,-16.67,0.1186,1.875
3479,-64.89,-37.38,0.1952,2.4989
3480,-128.03,-19.25,0.0941,1.3925
3481,-114.11,-22.23,0.0266,0.3757
3482,-61.9,-14.57,0.0551,0.8576
3483,-54.25,-14.96,0.0956,1.3011
3484,-403.16,-83.12,1.5507,21.7411
3485,-67.59,-15.63,0.0595,0.8299
3486,-105.32,-19.98,0.0252,0.4052
3487,-100.57,-19.47,0.0356,0.5474
3488,-96.03,-15.38,0.0318,0.6705
3489,-64.26,-17.05,0.0484,0.7462
3490,-55.65,-11.5,0.0372,0.6202
3491,-336.63,-81.73,0.7021,8.6597
3492,-70.72,-13,0.0631,0.8513
3493,-101.82,-19.05,0.0552,0.7367
3494,-12.9,0.7,0.0281,0.3359
3495,-260.16,-61.21,1.2238,14.8295
3496,-109.61,-17.87,0.1072,1.8592
3497,-103.2,-13.18,0.0642,0.9021
3498,-43,-13.13,0.0407,0.5075
3499,213.5,26.51,0.2307,2.727
3500,153.73,36.1,0.1334,1.6623
3501,-99.88,-13.17,0.0546,0.7787
3502,-25.03,0.17,0.0571,0.6404
3503,-105.03,-11.59,0.0451,0.6424
3504,-56.36,-13.61,0.0472,0.7004
3505,-67.43,-10.61,0.0596,0.8146
3506,67.16,9.26,0.2013,2.8881
3507,166.27,26.17,0.1848,2.464
3508,-241.99,-56.54,1.6109,23.002
3509,-70.63,-12,0.1908,2.567
3510,-45.67,-10.58,0.0568,1.0709
3511,-66.86,-12.14,0.0618,1.0949
3512,-30.67,-6.77,0.0471,0.7961
3513,3.93,5.83,0.0452,0.693
3514,-75.2,-2.25,0.0543,0.7041
3515,-56.24,-42.12,0.2294,3.486
3516,224.36,50.07,0.5199,7.5808
3517,-66.45,-9.44,0.0611,0.984
3518,-67.21,-3.81,0.0398,0.589
3519,-59.83,-13.77,0.0456,0.5571
3520,-66.21,-7.13,0.0476,0.4639
3521,46.82,17.48,0.0593,0.9789
3522,208.95,65.87,0.4716,5.6781
3523,158.65,26.73,0.1294,1.5972
3524,95.9,27.44,0.1516,1.8053
3525,-43.09,-46.12,0.1912,3.346
3526,-117.52,-15.91,0.1588,1.8075
3527,7.97,-13.43,0.1217,1.6715
3528,149.22,22.12,0.1084,1.2294
3529,125.97,26.58,0.1551,2.0894
3530,181.48,49.12,0.5747,8.2928
3531,-35.89,-32.12,0.2661,5.1691
3532,106.5,20.55,0.0351,0.5444
3533,-69.87,-37.73,0.2398,3.0729
3534,-43.64,-32.36,0.3474,5.3095
3535,191.69,51.53,0.1772,2.5054
3536,179.69,44.99,0.5613,7.6412
3537,-21.45,-15.45,0.1367,2.2553
3538,164.05,44.88,0.179,2.4653
3539,202.88,18.28,0.2365,3.0396
3540,-36.77,-17.78,0.438,7.0411
3541,1.53,-4.86,0.1934,1.6169
3542,201.45,69.29,0.2803,3.863
3543,78.87,15.76,0.1446,1.7815
3544,63.81,13.48,0.0914,1.2083
3545,-27.52,-6.04,0.3095,3.9788
3546,-65.82,-10.87,0.3037,3.6129
3547,74.39,13.36,0.0512,0.6996
3548,213.66,60.86,0.2739,3.2214
3549,104.45,15.13,0.0915,1.1419
3550,240.19,47.5,0.2115,3.2949
3551,86.2,9.53,0.062,1.0038
3552,207.02,58.11,0.2924,4.1048
3553,92.12,10.34,0.0925,1.1834
3554,211.46,53.7,0.4306,6.6308
3555,139.12,12,0.0365,0.4126
3556,-5.05,-15.79,0.366,5.7215
3557,112.52,11.33,0.0597,0.7719
3558,-6.25,-21.74,0.3262,4.7724
3559,98.99,12.72,0.0941,1.6258
3560,169.32,23.87,0.1815,2.137
3561,214.34,37.44,0.1436,1.8838
3562,89.67,8.75,0.0516,0.5888
3563,199.6,42.33,0.2416,3.8242
3564,-12.57,-28.99,0.5572,9.6213
3565,57.63,8.46,0.0365,0.4249
3566,237.21,63.91,0.2309,2.8626
3567,217.39,59.83,0.8263,12.4639
3568,224.65,71.39,0.7787,10.1493
3569,150.89,10.22,0.089,1.0267
3570,-20.81,-36.61,0.2811,3.7204
3571,107.2,5.58,0.0211,0.3259
3572,-3.32,-24.59,0.4364,6.8179
3573,80.81,3.11,0.1046,1.1306
3574,-2.51,-18.91,0.2063,2.8988
3575,146.23,5.91,0.1146,1.5498
3576,-5.35,-23.78,0.2054,1.8131
3577,173.43,6.58,0.1623,1.896
3578,148.37,7.51,0.0949,1.3165
3579,141.9,7.22,0.1416,2.0819
3580,114.54,6.04,0.0463,0.668
3581,249.45,81,0.6301,7.9768
3582,177.79,3.85,0.2082,2.2937
3583,154.25,5.1,0.0986,1.2123
3584,28.6,13.18,0.207,2.166
3585,149.91,10.73,0.1187,1.6332
3586,140.34,4.82,0.15,1.8909
3587,72.74,0.09,0.1136,1.4239
3588,119.18,5.69,0.133,1.6743
3589,273.05,36.15,0.3872,3.9672
3590,143.22,7.59,0.1197,1.2418
3591,154.38,10.34,0.1239,1.5437
3592,159.24,9.69,0.088,1.3389
3593,121.08,5.91,0.0801,1.0451
3594,91.58,2.22,0.059,0.8544
3595,136.53,7.43,0.0384,0.491
3596,126.84,8.19,0.0681,1.049
3597,259.82,44.46,0.2897,4.4245
3598,131.83,4.23,0.0616,0.8639
3599,124.23,3.68,0.1204,1.5175
3600,115.07,4.24,0.0808,1.1795
3601,157.79,5.02,0.0449,0.4605
3602,168.08,4.83,0.0583,0.604
3603,176.32,6.31,0.166,2.0237
3604,265.64,65.37,0.4237,4.1657
3605,91.98,2.1,0.0907,1.1525
3606,138.59,5.52,0.0753,1.1056
3607,137.25,8.26,0.1785,2.2278
3608,135.42,3.16,0.0601,0.7343
3609,111.89,4.1,0.1049,1.6046
3610,263.28,69.29,0.5358,5.4026
3611,144.18,8.68,0.0383,0.478
3612,85.53,2.29,0.1133,1.6791
3613,72.19,14,0.4472,5.8037
3614,27.85,-6.84,0.6182,7.0207
3615,40.56,4.72,0.3048,3.9282
3616,103.26,0.76,0.0235,0.3008
3617,152.14,7.56,0.1806,2.6019
3618,114.14,4.2,0.0748,0.936
3619,76.37,1.98,0.0302,0.473
3620,205.8,54.75,0.3379,4.1182
3621,221.15,26.04,0.1629,1.7391
3622,124.74,4.04,0.0602,0.8693
3623,264.52,25.41,0.1002,1.2208
3624,62.81,0.3,0.0803,0.8839
3625,212.35,29.32,0.3086,4.6586
3626,121.52,0.71,0.1317,1.7852
3627,64.85,-0.92,0.0389,0.3859
3628,277.39,69.96,0.5621,11.2883
3629,64.61,-1.57,0.1341,1.6908
3630,247.48,20.52,0.1845,2.4042
3631,88.54,-0.93,0.1166,1.3664
3632,84.56,-2.08,0.0489,0.495
3633,226.12,27.33,0.2942,3.1569
3634,235.95,27.71,0.1258,1.8021
3635,248.78,40.35,0.1659,2.0825
3636,245.32,49.87,0.3287,4.5115
3637,13.81,-16.63,0.3698,7.218
3638,110.26,-2.1,0.0903,1.3841
3639,99.56,-0.42,0.1016,1.6639
3640,270.78,69.17,0.7238,9.0922
3641,226.39,23.7,0.2331,3.3736
3642,198.09,61.06,0.8461,11.3201
3643,178.51,18.87,0.097,1.2742
3644,62.96,-2.08,0.1321,1.8099
3645,41.18,-5.42,0.087,1.1471
3646,82.11,-3.39,0.1109,1.1872
3647,99.12,0.9,0.1434,1.5529
3648,101.61,-0.88,0.1466,1.5982
3649,60.61,-3.33,0.1742,2.3445
3650,204.33,11.66,0.0565,0.6675
3651,91.93,-2.51,0.0871,1.051
3652,-3.66,-19.06,0.247,2.8923
3653,214.48,66.57,0.2994,4.6178
3654,88.71,0.6,0.1025,1.2881
3655,56.18,-6.37,0.11,1.2181
3656,36.32,-6.63,0.2462,3.5497
3657,120.63,5.64,0.0647,0.6583
3658,209.62,28.14,0.2818,4.2237
3659,25.81,-15.83,0.1561,2.1466
3660,249.1,70.11,0.4182,5.872
3661,-27.22,-25.59,0.1915,3.4024
3662,222.54,49.29,0.3961,6.0517
3663,74.5,-2.41,0.0723,1.0402
3664,257.79,76.3,0.587,9.1358
3665,242.54,79.55,0.4828,7.6104
3666,44.47,-8.04,0.0662,1.1596
3667,244.22,46.36,0.2816,2.9466
3668,8.76,8.15,0.3015,3.0522
3669,-13.37,-32.47,0.2929,6.2917
3670,183.76,30.19,0.1218,1.4409
3671,154.09,9.25,0.0949,1.5907
3672,249.1,59.54,0.2749,4.0062
3673,-7.66,-27.79,0.2631,3.3695
3674,13.37,5.82,0.1021,1.0657
3675,175.24,13.83,0.0979,1.2807
3676,44.58,-10.72,0.089,1.4987
3677,-18.75,-36.32,0.4007,5.7035
3678,26.56,10.31,0.2172,2.2018
3679,25.95,-14.25,0.1591,2.3576
3680,203.1,15.03,0.1414,1.4832
3681,66.32,-4.16,0.0501,0.6231
3682,218.66,47.87,0.3525,7.0272
3683,186.89,42.83,0.2488,3.6092
3684,262.25,68.8,0.2338,2.6995
3685,213.22,14.19,0.1389,2.2793
3686,219.44,66.67,0.5834,7.8332
3687,210.57,21.2,0.1866,2.1229
3688,206.13,63.84,0.3046,4.5753
3689,1.15,-11.89,0.2748,4.6872
3690,161.75,25.62,0.2672,4.2249
3691,-13.17,-27.76,0.3873,5.763
3692,238.04,71.36,0.2498,3.4973
3693,229.29,25.97,0.3366,3.49
3694,224.08,38.61,0.1847,2.739
3695,169.46,17.62,0.1601,2.3138
3696,-26.81,-38.41,0.2885,4.2943
3697,244.1,47.92,0.3502,4.1836
3698,217.42,56.13,0.6215,7.6931
3699,40.39,0.2,0.0472,0.5715
3700,-121.74,-33.08,0.246,2.7064
3701,223.43,54.44,0.3332,4.7699
3702,189.09,49.14,0.6397,10.0903
3703,35.2,-7.15,0.055,0.7731
3704,152.1,22,0.1209,1.7762
3705,62.4,-9.11,0.0293,0.3253
3706,-164.9,-53.65,1.2089,16.7054
3707,186.47,29.38,0.1037,1.2768
3708,0.39,-16.73,0.0521,0.7687
3709,210.51,44.55,0.3084,4.9792
3710,-14.67,-34.61,0.244,4.3401
3711,-27.41,-25.77,0.2604,3.2815
3712,210.31,32.51,0.4476,4.451
3713,-24.86,-0.06,0.098,1.1686
3714,-119.94,-36.75,0.174,1.9429
3715,28.91,-11.78,0.0924,1.0862
3716,-50.56,-15.27,0.2261,2.912
3717,-15.44,-27.07,0.2437,4.0702
3718,32.6,5.88,0.3189,3.2517
3719,206.75,60.52,0.4397,8.3865
3720,25.71,5.88,0.2433,4.0323
3721,148.15,12.76,0.1313,2.0163
3722,199.86,52.36,0.2013,2.8798
3723,-89.46,-46.05,0.0868,0.8933
3724,-29.07,-12.27,0.2852,3.2423
3725,27.41,-1.82,0.3881,4.8758
3726,13.68,2.23,0.2753,3.493
3727,13.37,-31.04,0.4466,6.1294
3728,-12.78,-2.98,0.2138,2.3651
3729,-2.31,-0.39,0.2401,2.6297
3730,75.96,-6.38,0.1322,1.7417
3731,9.37,-15.54,0.2445,2.765
3732,79.12,-10.64,0.0541,0.8362
