episode,rewards,actor_loss,critic_loss
1618,36.00,-0.0000,0.0021
1619,58.00,0.0000,0.0004
1620,75.00,-0.0010,0.0004
1621,52.00,-0.0000,0.0001
1622,36.00,-0.0000,0.0000
1623,128.00,-0.0120,0.1575
1624,146.00,-0.0046,0.1394
1625,47.00,-0.0008,0.0098
1626,84.00,-0.0000,0.0000
1627,74.00,0.0000,0.0021
1628,56.00,-0.0000,0.0000
1629,62.00,0.0000,0.0004
1630,49.00,0.0033,0.0011
1631,40.00,-0.0000,0.0002
1632,37.00,0.0000,0.0000
1633,59.00,-0.0013,0.0000
1634,57.00,-0.0011,0.0002
1635,45.00,-0.0087,0.0005
1636,55.00,-0.0000,0.0000
1637,77.00,-0.0014,0.0005
1638,115.00,-0.1768,0.1073
1639,31.00,-0.0193,0.0028
1640,63.00,0.0000,0.0003
1641,41.00,0.0000,0.0005
1642,69.00,-0.0012,0.0011
1643,85.00,0.0000,0.0004
1644,36.00,-0.0000,0.0000
1645,76.00,0.0000,0.0007
1646,69.00,-0.0000,0.0000
1647,59.00,0.0000,0.0034
1648,50.00,-0.0000,0.0000
1649,62.00,0.0000,0.0005
1650,47.00,0.0000,0.0002
1651,58.00,0.0001,0.0005
1652,116.00,-0.0000,0.0062
1653,73.00,0.0000,0.0001
1654,178.00,-0.2987,0.1836
1655,111.00,-0.0000,0.0083
1656,129.00,-0.0042,0.1446
1657,60.00,-0.0000,0.0004
1658,130.00,-0.0069,0.1185
1659,250.00,-1.1704,0.1191
1660,92.00,-0.0073,0.0893
1661,106.00,-0.0019,0.0546
1662,110.00,-0.0094,0.0359
1663,270.00,-0.0748,0.0353
1664,114.00,-0.0017,0.0270
1665,106.00,-0.0677,0.0232
1666,103.00,-0.0021,0.0215
1667,145.00,-0.0005,0.0237
1668,116.00,-0.0502,0.0235
1669,117.00,-0.0156,0.0242
1670,134.00,-0.2737,0.0262
1671,138.00,-0.0001,0.0305
1672,166.00,-0.0490,0.0406
1673,57.00,-0.0000,0.0007
1674,134.00,-0.8932,0.0399
1675,120.00,-0.0479,0.0422
1676,156.00,-0.0275,0.0429
1677,138.00,-0.0021,0.0418
1678,119.00,-0.2197,0.0425
1679,121.00,-0.0310,0.0457
1680,103.00,-0.0019,0.0425
1681,142.00,-0.0544,0.0455
1682,126.00,-0.0189,0.0486
1683,127.00,-0.0137,0.0485
1684,89.00,-0.0000,0.0230
1685,108.00,-0.0014,0.0470
1686,114.00,-0.0540,0.0465
1687,119.00,-0.0725,0.0483
1688,123.00,-0.0066,0.0492
1689,132.00,-0.0422,0.0513
1690,126.00,-0.0442,0.0512
1691,326.00,-0.4534,0.0650
1692,117.00,-0.0248,0.0595
1693,119.00,-0.1292,0.0588
1694,106.00,-0.0185,0.0571
1695,137.00,0.0001,0.0279
1696,126.00,-0.0707,0.0592
1697,112.00,-0.0660,0.0601
1698,109.00,-0.1691,0.0568
1699,109.00,-0.0219,0.0560
1700,134.00,-0.2100,0.0567
1701,140.00,0.0000,0.0421
1702,113.00,-0.0692,0.0589
1703,109.00,-0.0004,0.0552
1704,111.00,-0.0110,0.0546
1705,123.00,-0.0224,0.0593
1706,106.00,-0.2622,0.0543
1707,40.00,-0.0017,0.2085
1708,34.00,-0.0026,0.1469
1709,104.00,-0.0002,0.0174
1710,133.00,-0.0018,0.0272
1711,114.00,-0.0115,0.0335
1712,131.00,0.0005,0.0306
1713,103.00,-0.0111,0.0411
1714,136.00,-0.0086,0.0461
1715,153.00,0.1141,0.0093
1716,119.00,-0.0065,0.0556
1717,90.00,-0.0024,0.0501
1718,94.00,-0.0009,0.0435
1719,121.00,0.0000,0.0036
1720,157.00,-0.0201,0.0428
1721,96.00,-0.0015,0.0361
1722,101.00,-0.0005,0.0337
1723,111.00,-0.0007,0.0386
1724,142.00,0.0000,0.0075
1725,113.00,-0.0430,0.0451
1726,144.00,-0.0424,0.0484
1727,114.00,-0.0008,0.0410
1728,103.00,-0.0007,0.0298
1729,93.00,-0.3035,0.0278
1730,206.00,-0.0050,0.0454
1731,148.00,-0.0018,0.0548
1732,115.00,-0.6812,0.0569
1733,127.00,-0.0081,0.0677
1734,111.00,-0.0014,0.0434
1735,208.00,0.0000,0.0116
1736,121.00,0.0010,0.0125
1737,93.00,-0.0006,0.0319
1738,114.00,-0.0036,0.0215
1739,201.00,-0.0434,0.0581
1740,161.00,-0.0001,0.0669
1741,200.00,-0.1895,0.1120
1742,177.00,-0.0799,0.1430
1743,64.00,0.0001,0.0005
1744,339.00,-0.4380,0.1881
1745,94.00,0.0002,0.0355
1746,54.00,0.2601,0.0291
1747,62.00,0.0596,0.0284
1748,74.00,0.0065,0.0637
1749,238.00,-0.0394,0.1831
1750,80.00,0.0143,0.0337
1751,260.00,-0.0628,0.2250
1752,209.00,0.0000,0.0205
1753,190.00,-1.1776,0.2570
1754,237.00,-0.0107,0.2661
1755,218.00,-0.2107,0.2688
1756,212.00,-0.0283,0.2666
1757,208.00,-0.1954,0.2557
1758,80.00,0.0000,0.0636
1759,173.00,-0.5838,0.2413
1760,84.00,0.0000,0.0353
1761,151.00,-0.0527,0.2246
1762,165.00,-0.0901,0.2147
1763,74.00,0.0000,0.0207
1764,220.00,-0.0186,0.2239
1765,220.00,-0.7763,0.2236
1766,284.00,-0.2202,0.2338
1767,52.00,0.0001,0.0011
1768,58.00,0.0010,0.0240
1769,195.00,-0.0616,0.2177
1770,201.00,-0.1374,0.2195
1771,182.00,-0.1567,0.2114
1772,165.00,-0.1973,0.2064
1773,290.00,-0.0391,0.2234
1774,159.00,-0.0004,0.2054
1775,160.00,-0.2050,0.1921
1776,165.00,-0.0106,0.1953
1777,152.00,-0.5536,0.1881
1778,188.00,-0.3189,0.1891
1779,183.00,-0.0820,0.1871
1780,169.00,-0.0766,0.1906
1781,171.00,-0.0334,0.1884
1782,167.00,-0.0020,0.1850
1783,149.00,-0.0321,0.1821
1784,173.00,-0.0005,0.1815
1785,211.00,-0.0067,0.1815
1786,157.00,-0.1067,0.1766
1787,178.00,-0.0011,0.1691
1788,74.00,0.0001,0.0724
1789,157.00,-0.1006,0.1580
1790,160.00,-0.0088,0.1599
1791,159.00,-0.0000,0.1527
1792,131.00,-0.0003,0.1460
1793,60.00,0.0001,0.0566
1794,137.00,-0.0020,0.1358
1795,159.00,-0.0006,0.1330
1796,157.00,-0.1360,0.1308
1797,60.00,0.0088,0.0212
1798,167.00,-0.0022,0.1236
1799,93.00,0.0000,0.0147
1800,129.00,-0.0063,0.1174
1801,131.00,-0.0002,0.1154
1802,111.00,-0.0077,0.1030
1803,82.00,0.0026,0.0203
1804,169.00,-0.0021,0.1068
1805,151.00,-0.0019,0.1042
1806,130.00,-0.0003,0.1008
1807,119.00,-1.2742,0.0965
1808,121.00,-0.0021,0.0920
1809,154.00,-0.0002,0.0898
1810,105.00,-0.0008,0.0784
1811,107.00,-0.0001,0.0730
1812,134.00,-0.0943,0.0731
1813,122.00,-0.0023,0.0710
1814,116.00,-0.0152,0.0676
1815,142.00,-0.0000,0.0683
1816,138.00,-0.0006,0.0678
1817,91.00,0.0000,0.0120
1818,86.00,0.0036,0.0034
1819,144.00,-0.0371,0.0679
1820,114.00,-0.0310,0.0662
1821,120.00,-0.0000,0.0639
1822,105.00,-0.1139,0.0633
1823,295.00,-0.1238,0.0701
1824,132.00,-0.3850,0.0590
1825,114.00,-0.0068,0.0546
1826,113.00,-0.0020,0.0533
1827,121.00,-0.0121,0.0523
1828,115.00,-0.0003,0.0526
1829,144.00,-0.0177,0.0555
1830,116.00,-0.0031,0.0599
1831,123.00,-0.0000,0.0589
1832,128.00,-0.0242,0.0605
1833,160.00,-0.0132,0.0626
1834,113.00,-0.0062,0.0648
1835,146.00,-0.0057,0.0657
1836,167.00,-0.0055,0.0664
1837,107.00,-0.0975,0.0634
1838,103.00,-0.0005,0.0588
1839,108.00,-0.0001,0.0547
1840,102.00,-0.0011,0.0518
1841,128.00,-0.0066,0.0513
1842,126.00,-0.0151,0.0478
1843,37.00,-0.0007,0.2015
1844,136.00,-0.0697,0.0313
1845,138.00,-0.0008,0.0385
1846,153.00,-0.0005,0.0449
1847,102.00,-0.0005,0.0492
1848,112.00,-0.1269,0.0481
1849,106.00,-0.0020,0.0504
1850,127.00,-0.0317,0.0522
1851,117.00,-0.0009,0.0535
1852,101.00,-0.0528,0.0534
1853,123.00,-0.0267,0.0544
1854,139.00,-0.0054,0.0575
1855,112.00,-0.0006,0.0544
1856,150.00,-0.0016,0.0535
1857,146.00,-0.0028,0.0513
1858,160.00,-0.0012,0.0513
1859,97.00,-0.0332,0.0500
1860,99.00,-0.0011,0.0496
1861,129.00,-0.0030,0.0493
1862,123.00,-0.3057,0.0509
1863,94.00,-0.0082,0.0482
1864,118.00,-0.0083,0.0501
1865,95.00,-0.0003,0.0511
1866,113.00,-0.0132,0.0488
1867,120.00,-0.0114,0.0466
1868,102.00,-0.5977,0.0432
1869,116.00,-0.0027,0.0473
1870,147.00,0.0000,0.0038
1871,95.00,-0.0009,0.0483
1872,157.00,-0.0265,0.0500
1873,104.00,-0.0007,0.0487
1874,139.00,-0.0017,0.0515
1875,155.00,-0.2191,0.0523
1876,103.00,-0.3244,0.0482
1877,113.00,-0.0658,0.0493
1878,132.00,-0.2155,0.0490
1879,133.00,-0.0006,0.0451
1880,107.00,-0.0003,0.0447
1881,110.00,-0.0005,0.0428
1882,103.00,-0.0191,0.0428
1883,109.00,-0.0151,0.0428
1884,105.00,-0.0787,0.0435
1885,98.00,-0.0002,0.0455
1886,95.00,-0.0075,0.0488
1887,137.00,-0.0026,0.0514
1888,138.00,-0.0056,0.0500
1889,135.00,-0.0004,0.0517
1890,113.00,-0.1272,0.0507
1891,102.00,-0.0449,0.0532
1892,103.00,-0.0111,0.0562
1893,120.00,-0.0863,0.0602
1894,127.00,-0.1024,0.0584
1895,102.00,-0.0014,0.0551
1896,44.00,-0.0001,0.2052
1897,95.00,-0.0070,0.0346
1898,128.00,-0.0050,0.0402
1899,145.00,-0.0083,0.0451
1900,108.00,-0.0028,0.0488
1901,105.00,-0.0034,0.0486
1902,104.00,-0.4428,0.0523
1903,147.00,-0.0002,0.0647
1904,145.00,-0.0015,0.0726
1905,113.00,-0.0039,0.0743
1906,123.00,-0.0079,0.0739
1907,128.00,-0.0004,0.0796
1908,115.00,-0.0048,0.0797
1909,118.00,-0.0667,0.0806
1910,118.00,-0.0008,0.0778
1911,113.00,-0.3036,0.0782
1912,132.00,-0.2593,0.0870
1913,112.00,-0.0071,0.0845
1914,114.00,-0.0002,0.0822
1915,156.00,-0.1403,0.0823
1916,121.00,-0.0004,0.0876
1917,113.00,-0.0015,0.0881
1918,120.00,-0.0032,0.0859
1919,113.00,-0.0010,0.0862
1920,123.00,-0.0001,0.0842
1921,127.00,-0.0443,0.0850
1922,140.00,-0.0008,0.0930
1923,168.00,-0.0197,0.1018
1924,117.00,-0.0169,0.0999
1925,126.00,-0.1052,0.0986
1926,134.00,-0.0039,0.1012
1927,144.00,-0.1025,0.1082
1928,123.00,-0.0245,0.1059
1929,138.00,-0.0471,0.1043
1930,106.00,-0.0628,0.1121
1931,143.00,-0.1952,0.0990
1932,87.00,-0.0108,0.1141
1933,99.00,-0.1197,0.0785
1934,99.00,-0.0024,0.0487
1935,96.00,-0.0713,0.0438
1936,100.00,-0.0185,0.0301
1937,108.00,-0.0735,0.0184
1938,142.00,-0.0179,0.0827
1939,116.00,-0.0340,0.0330
1940,109.00,-0.0010,0.0155
1941,224.00,-0.0079,0.1141
1942,205.00,-0.8733,0.1409
1943,252.00,-0.0435,0.1797
1944,92.00,0.0000,0.0180
1945,277.00,-0.0049,0.2074
1946,223.00,-0.0001,0.2106
1947,218.00,-0.0003,0.2135
1948,190.00,-0.0171,0.2143
1949,71.00,0.9551,0.1323
1950,153.00,-0.7809,0.1852
1951,110.00,-0.0001,0.1621
1952,128.00,0.0000,0.0919
1953,143.00,-0.2541,0.1405
1954,142.00,-0.1156,0.1361
1955,148.00,-0.0070,0.1287
1956,132.00,-0.0009,0.1237
1957,134.00,-0.1587,0.1181
1958,184.00,-0.0067,0.1188
1959,137.00,-0.2552,0.1132
1960,147.00,-0.0112,0.1128
1961,177.00,0.2188,0.0793
1962,141.00,-0.0005,0.0954
1963,133.00,-0.0001,0.0978
1964,152.00,-0.0059,0.0975
1965,154.00,-0.0125,0.0971
1966,134.00,-0.0004,0.0967
1967,133.00,-0.5787,0.0967
1968,123.00,-0.1827,0.0978
1969,137.00,-0.0001,0.1005
1970,93.00,-0.0008,0.0817
1971,187.00,-0.0055,0.0958
1972,184.00,-0.3161,0.1025
1973,163.00,-0.0003,0.0986
1974,179.00,-0.0058,0.1009
1975,140.00,-0.1322,0.1046
1976,140.00,-0.0123,0.1102
1977,130.00,-0.0035,0.1123
1978,144.00,-0.0026,0.1083
1979,133.00,-0.0151,0.1080
1980,134.00,-0.0012,0.1078
1981,128.00,-0.0757,0.1073
1982,133.00,-0.0907,0.1073
1983,144.00,-0.1557,0.1093
1984,201.00,-0.0000,0.1114
1985,138.00,-0.0983,0.1181
1986,160.00,-0.0012,0.1130
1987,160.00,-0.0010,0.1126
1988,142.00,-0.0144,0.1141
1989,130.00,-0.0241,0.1108
1990,170.00,-0.0113,0.1109
1991,132.00,-0.1346,0.1116
1992,108.00,-0.0731,0.1012
1993,127.00,-0.9105,0.0931
1994,130.00,-0.0030,0.0839
1995,128.00,-0.0039,0.0742
1996,148.00,-0.0065,0.0697
1997,118.00,-0.0522,0.0641
1998,127.00,-0.6795,0.0626
1999,129.00,-0.0172,0.0545
2000,108.00,-0.0010,0.0474
2001,108.00,-0.0244,0.0430
2002,111.00,-0.0002,0.0389
2003,86.00,-0.0152,0.0304
2004,99.00,-0.0056,0.0234
2005,112.00,-0.0007,0.0229
2006,103.00,-0.0783,0.0266
2007,109.00,-0.0064,0.0302
2008,111.00,-0.0010,0.0318
2009,112.00,-0.0002,0.0348
2010,102.00,-0.0012,0.0394
2011,94.00,-0.0106,0.0373
2012,107.00,-0.0008,0.0376
2013,97.00,-0.0010,0.0345
2014,116.00,-0.0147,0.0365
2015,102.00,-0.0024,0.0349
2016,146.00,-0.0038,0.0358
2017,109.00,-0.0264,0.0346
2018,90.00,-0.0014,0.0293
2019,93.00,-0.0032,0.0273
2020,111.00,-0.2211,0.0289
2021,131.00,-0.0009,0.0388
2022,151.00,-0.0000,0.0445
2023,138.00,-0.0195,0.0487
2024,109.00,-0.0017,0.0490
2025,145.00,-0.0018,0.0531
2026,107.00,-0.0525,0.0497
2027,139.00,-0.0005,0.0519
2028,104.00,-0.0069,0.0529
2029,112.00,-0.1632,0.0516
2030,102.00,-0.0063,0.0426
2031,112.00,-0.0002,0.0400
2032,103.00,-0.0006,0.0409
2033,82.00,-0.0352,0.0322
2034,89.00,-0.0018,0.0245
2035,76.00,-0.0371,0.0174
2036,62.00,-0.0004,0.1331
2037,76.00,-0.0008,0.0043
2038,87.00,-0.0003,0.0049
2039,97.00,-0.0002,0.0050
2040,110.00,-0.0099,0.0099
2041,101.00,-0.0105,0.0186
2042,109.00,-0.0227,0.0281
2043,152.00,-0.0185,0.0423
2044,185.00,-0.0349,0.0513
2045,121.00,-0.0235,0.0486
2046,107.00,-0.0042,0.0433
2047,118.00,-0.0217,0.0428
2048,99.00,-0.0038,0.0421
2049,99.00,-0.1850,0.0421
2050,74.00,-0.0026,0.0341
2051,87.00,-0.0161,0.0216
2052,95.00,-0.0260,0.0172
2053,109.00,-0.0037,0.0133
2054,94.00,-0.0027,0.0151
2055,110.00,-0.2135,0.0239
2056,114.00,-0.0011,0.0372
2057,127.00,-0.0110,0.0452
2058,165.00,-0.1500,0.0565
2059,115.00,-0.0092,0.0546
2060,145.00,-0.0066,0.0575
2061,116.00,-0.0469,0.0614
2062,121.00,-0.0604,0.0571
2063,138.00,-0.0109,0.0465
2064,117.00,-0.0148,0.0372
2065,139.00,-0.0059,0.0293
2066,85.00,-0.0067,0.0226
2067,86.00,-0.0077,0.0187
2068,94.00,-0.0013,0.0142
2069,91.00,-0.0109,0.0149
2070,127.00,-0.0006,0.0187
2071,155.00,-0.0041,0.0242
2072,126.00,-0.0013,0.0283
2073,76.00,-0.4360,0.0290
2074,90.00,-0.0000,0.0171
2075,83.00,-0.0001,0.0121
2076,92.00,-0.0005,0.0105
2077,91.00,-0.0019,0.0096
2078,103.00,-0.0142,0.0113
2079,115.00,-0.0033,0.0199
2080,143.00,-0.2409,0.0264
2081,74.00,-0.0046,0.0388
2082,182.00,-0.0025,0.0451
2083,144.00,-0.3355,0.0203
2084,199.00,-0.0000,0.0005
2085,142.00,0.0000,0.1868
2086,314.00,0.0030,0.0493
2087,172.00,-0.0002,0.1141
2088,104.00,0.0013,0.0725
2089,72.00,0.0000,0.1063
2090,54.00,0.0000,0.1091
2091,70.00,0.0001,0.0769
2092,163.00,-0.0193,0.1014
2093,89.00,0.0407,0.0573
2094,140.00,0.0000,0.0438
2095,162.00,-0.0153,0.1157
2096,232.00,-0.0000,0.1132
2097,70.00,0.0001,0.0370
2098,248.00,-0.4861,0.1552
2099,422.00,-0.6141,0.1767
2100,172.00,-0.0009,0.1571
2101,194.00,-0.0194,0.1564
2102,184.00,-0.0037,0.1508
2103,318.00,-0.0000,0.1496
2104,151.00,-0.0189,0.1550
2105,151.00,-0.0099,0.1388
2106,167.00,-0.0138,0.1334
2107,158.00,-1.3230,0.1370
2108,144.00,-0.0034,0.1330
2109,162.00,-0.3786,0.1292
2110,81.00,0.0003,0.0766
2111,179.00,-0.0012,0.1340
2112,181.00,-0.0051,0.1380
2113,213.00,-0.0000,0.1468
2114,165.00,-0.0037,0.1480
2115,149.00,-0.0001,0.1386
2116,160.00,-0.0362,0.1368
2117,139.00,-0.0050,0.1411
2118,160.00,-0.0001,0.1320
2119,147.00,-0.0093,0.1317
2120,159.00,-0.0142,0.1281
2121,147.00,-0.0010,0.1221
2122,177.00,-0.0201,0.1177
2123,231.00,-0.0383,0.1167
2124,95.00,-0.0734,0.0910
2125,121.00,-0.0995,0.0877
2126,115.00,-0.0111,0.0539
2127,126.00,-0.0048,0.0687
2128,133.00,-0.0714,0.0759
2129,91.00,-0.0001,0.0726
2130,121.00,-0.0211,0.0354
2131,91.00,-0.2011,0.0158
2132,102.00,0.0000,0.0144
2133,257.00,-0.2282,0.0687
2134,160.00,-0.0073,0.0875
2135,173.00,-0.0755,0.1116
2136,128.00,-0.0001,0.0027
2137,180.00,-0.2934,0.1286
2138,218.00,0.0000,0.0064
2139,296.00,-0.2441,0.1788
2140,89.00,0.0001,0.0414
2141,186.00,-0.4247,0.1817
2142,88.00,-0.0000,0.0040
2143,85.00,0.0000,0.0010
2144,190.00,-0.0115,0.1844
2145,185.00,-0.0077,0.1823
2146,228.00,-0.0005,0.1850
2147,233.00,-0.0001,0.1859
2148,157.00,-0.0046,0.1777
2149,161.00,-0.1484,0.1602
2150,168.00,-0.0031,0.1468
2151,217.00,0.0000,0.0018
2152,186.00,-0.1961,0.1416
2153,133.00,-0.0239,0.1197
2154,121.00,-0.0951,0.1083
2155,148.00,-0.0559,0.0972
2156,132.00,-0.0062,0.0865
2157,102.00,-0.0061,0.0658
2158,128.00,-0.1054,0.0700
2159,154.00,-0.0201,0.0773
2160,141.00,-0.0131,0.0873
2161,137.00,-0.0217,0.0897
2162,161.00,-0.0004,0.0967
2163,216.00,-0.3875,0.1054
2164,162.00,-0.0326,0.1085
2165,153.00,-0.0145,0.1227
2166,164.00,-0.0010,0.1226
2167,166.00,-0.0091,0.1262
2168,204.00,-0.1723,0.1287
2169,152.00,-0.0437,0.1249
2170,190.00,-0.0085,0.1190
2171,159.00,-0.0092,0.1117
2172,142.00,-0.0970,0.1089
2173,128.00,-0.0035,0.0993
2174,91.00,-0.0003,0.1257
2175,80.00,-0.0052,0.0710
2176,90.00,-0.0062,0.0502
2177,152.00,-0.0011,0.0649
2178,465.00,-0.0387,0.2253
2179,153.00,-0.3868,0.0782
2180,161.00,-0.0120,0.0912
2181,161.00,-0.1979,0.1000
2182,165.00,-0.0054,0.1076
2183,162.00,-0.0013,0.1122
2184,172.00,-0.0076,0.1197
2185,143.00,-0.0247,0.1230
2186,156.00,-0.0078,0.1266
2187,121.00,-0.0011,0.1073
2188,157.00,-0.0292,0.1106
2189,167.00,-0.0056,0.1228
2190,217.00,-0.8605,0.1397
2191,169.00,-0.0525,0.1420
2192,173.00,-0.0001,0.1499
2193,178.00,-0.0003,0.1582
2194,177.00,-0.0024,0.1611
2195,225.00,-0.2146,0.1767
2196,187.00,-0.0784,0.1702
2197,177.00,-0.0040,0.1770
2198,202.00,-0.0005,0.1821
2199,179.00,-0.0148,0.1799
2200,189.00,-0.0002,0.1758
2201,177.00,-0.3684,0.1706
2202,130.00,-0.0008,0.1578
2203,131.00,-0.0585,0.1517
2204,117.00,-0.0068,0.1367
2205,126.00,-0.0003,0.1257
2206,123.00,-0.0006,0.1175
2207,138.00,-0.4738,0.1138
2208,134.00,-0.1117,0.1112
2209,134.00,-0.0079,0.1068
2210,140.00,-0.2614,0.1011
2211,129.00,-0.0734,0.0964
2212,129.00,-0.0644,0.0903
2213,108.00,-0.0341,0.0838
2214,120.00,-0.1678,0.0812
2215,113.00,-0.0539,0.0726
2216,110.00,-0.3916,0.0704
2217,118.00,-0.0081,0.0756
2218,118.00,-0.0228,0.0725
2219,125.00,-0.0616,0.0689
2220,110.00,-1.1382,0.0686
2221,119.00,-0.5893,0.0652
2222,111.00,-0.1713,0.0611
2223,123.00,-0.1513,0.0630
2224,113.00,-0.0746,0.0607
2225,128.00,-0.0683,0.0574
2226,115.00,-0.0004,0.0572
2227,110.00,-0.0004,0.0554
2228,97.00,-0.0130,0.0519
2229,100.00,-0.5866,0.0488
2230,112.00,-0.1139,0.0463
2231,117.00,-0.0015,0.0432
2232,107.00,-0.0046,0.0451
2233,98.00,-0.0039,0.0422
2234,88.00,-0.4993,0.0333
2235,115.00,-0.0093,0.0345
2236,120.00,-0.0023,0.0355
2237,107.00,-0.0151,0.0369
2238,116.00,-0.0001,0.0383
2239,131.00,-0.0085,0.0406
2240,109.00,-0.0140,0.0411
2241,105.00,-0.0002,0.0396
2242,100.00,-0.0072,0.0413
2243,116.00,-0.0122,0.0351
2244,114.00,-0.0376,0.0311
2245,109.00,-0.0067,0.0258
2246,88.00,-0.0019,0.0208
2247,104.00,-0.0046,0.0143
2248,117.00,-0.0057,0.0145
2249,96.00,-0.0013,0.0163
2250,99.00,-0.2763,0.0183
2251,109.00,-0.6460,0.0266
2252,112.00,-0.0486,0.0379
2253,107.00,-0.0062,0.0412
2254,107.00,-0.0282,0.0469
2255,118.00,-0.0945,0.0500
2256,131.00,-0.0246,0.0560
2257,163.00,-0.0025,0.0690
2258,161.00,-0.0136,0.0710
2259,122.00,-0.0122,0.0682
2260,136.00,-0.0012,0.0723
2261,156.00,-0.0035,0.0741
2262,129.00,-0.0182,0.0737
2263,118.00,-0.2589,0.0725
2264,133.00,-0.0010,0.0838
2265,129.00,-0.0000,0.0901
2266,134.00,-0.0893,0.0991
2267,175.00,-0.0001,0.0967
2268,123.00,-0.0012,0.0944
2269,113.00,-0.0033,0.0859
2270,112.00,-0.0030,0.0844
2271,142.00,-0.0065,0.0829
2272,158.00,-0.0064,0.0841
2273,182.00,-0.1821,0.0916
2274,140.00,-0.0292,0.1042
2275,320.00,-0.0379,0.1205
2276,139.00,-0.0036,0.1210
2277,171.00,-0.0631,0.1168
2278,144.00,-0.0005,0.1169
2279,177.00,-0.0124,0.1182
2280,94.00,-0.0017,0.1009
2281,141.00,-0.0000,0.1017
2282,110.00,-0.0010,0.0848
2283,124.00,-0.0047,0.0657
2284,141.00,-0.0004,0.0766
2285,179.00,-0.0072,0.0964
2286,188.00,-0.0826,0.1013
2287,250.00,-0.0037,0.1111
2288,111.00,-0.4379,0.1063
2289,150.00,-0.0005,0.1055
2290,225.00,-0.0106,0.1124
2291,145.00,-0.0643,0.1170
2292,169.00,-0.0000,0.1139
2293,218.00,-0.0827,0.1152
2294,141.00,-0.1016,0.1027
2295,94.00,-0.4497,0.0769
2296,145.00,-0.0001,0.0854
2297,176.00,-0.0032,0.0650
2298,122.00,-0.0079,0.0719
2299,135.00,-0.0002,0.0868
2300,158.00,-0.0146,0.0860
2301,159.00,-0.1487,0.0956
2302,130.00,-0.0026,0.0649
2303,107.00,-0.0000,0.2152
2304,134.00,-0.0001,0.0536
2305,162.00,-0.0784,0.0742
2306,179.00,-0.0099,0.1051
2307,234.00,-0.0052,0.1350
2308,66.00,-0.0000,0.1106
2309,86.00,-0.0002,0.0165
2310,500.00,-0.0000,0.0000
2311,162.00,-0.0001,0.1240
2312,154.00,-0.0015,0.0934
2313,183.00,-0.0075,0.1271
2314,270.00,-0.0356,0.1477
2315,82.00,-0.0175,0.0124
2316,92.00,0.0000,0.0000
2317,212.00,-0.0001,0.1260
2318,170.00,-0.0022,0.1360
2319,176.00,-0.3000,0.1375
2320,155.00,-0.3881,0.1297
2321,149.00,-0.0559,0.1296
2322,158.00,-0.1731,0.1211
2323,127.00,-0.0142,0.1102
2324,157.00,-0.0076,0.1046
2325,200.00,-0.0706,0.1068
2326,102.00,-0.0138,0.0850
2327,155.00,-0.0007,0.0825
2328,115.00,-0.5008,0.0647
2329,135.00,-0.0002,0.0832
2330,210.00,-0.0889,0.0914
2331,187.00,-0.4509,0.0930
2332,203.00,-0.0007,0.1058
2333,208.00,-0.0305,0.1112
2334,167.00,-0.0211,0.1121
2335,194.00,-0.0382,0.1189
2336,116.00,-0.0005,0.0859
2337,178.00,-0.2385,0.1016
2338,136.00,-0.0674,0.1012
2339,111.00,-0.0095,0.0683
2340,157.00,-0.0025,0.0879
2341,201.00,-0.1438,0.0965
2342,147.00,-0.0504,0.0970
2343,149.00,-0.0013,0.1023
2344,154.00,-0.3873,0.1038
2345,500.00,-0.0042,0.0000
2346,148.00,-0.0026,0.1203
2347,152.00,-0.0179,0.1270
2348,142.00,-0.0470,0.1203
2349,166.00,-0.0672,0.1152
2350,173.00,-0.0283,0.1097
2351,146.00,-0.0199,0.1126
2352,163.00,-0.0779,0.1130
2353,169.00,-0.2666,0.1094
2354,166.00,-0.0005,0.1113
2355,144.00,-0.0032,0.1135
2356,151.00,-0.1867,0.1149
2357,136.00,-0.2190,0.1104
2358,137.00,-0.1984,0.1080
2359,170.00,-0.0041,0.1111
2360,145.00,-0.0266,0.1132
2361,163.00,-0.0000,0.1002
2362,130.00,-0.0016,0.0944
2363,150.00,-0.0065,0.0816
2364,158.00,-0.0001,0.0859
2365,147.00,-0.0013,0.0906
2366,143.00,-0.0280,0.0962
2367,155.00,-0.0033,0.0971
2368,147.00,-0.4234,0.1044
2369,178.00,-0.0296,0.1228
2370,178.00,-0.0675,0.1319
2371,192.00,-0.0077,0.1434
2372,182.00,-0.0001,0.1451
2373,159.00,-0.2423,0.1358
2374,166.00,-0.1941,0.1316
2375,97.00,-0.0010,0.0700
2376,105.00,-0.0006,0.0452
2377,102.00,-0.0029,0.0472
2378,139.00,-0.4584,0.0493
2379,122.00,-0.0001,0.0175
2380,88.00,-0.0033,0.0809
2381,96.00,-0.0139,0.0268
2382,111.00,-0.0283,0.0051
2383,136.00,-0.0038,0.0003
2384,157.00,-0.0004,0.0056
2385,281.00,-0.0015,0.1393
2386,70.00,-0.0007,0.0234
2387,59.00,0.0001,0.0160
2388,113.00,0.0000,0.0149
2389,49.00,0.0002,0.0180
2390,100.00,0.0021,0.0199
2391,98.00,-0.0000,0.0170
2392,79.00,0.0057,0.0043
2393,121.00,0.0000,0.0050
2394,149.00,0.0000,0.0001
2395,108.00,0.0097,0.0008
2396,87.00,0.0002,0.0073
2397,112.00,-0.0007,0.0006
