episode,loss,rewards
2628,13.25,6.52
2629,20.70,9.05
2630,30.65,16.72
2631,15.12,17.93
2632,28.36,19.14
2633,10.01,3.45
2634,6.65,3.26
2635,11.21,6.28
2636,9.40,8.03
2637,10.97,9.61
2638,20.51,14.35
2639,11.83,8.01
2640,17.09,11.76
2641,12.87,8.53
2642,22.05,13.82
2643,15.31,17.77
2644,10.63,16.88
2645,16.03,11.06
2646,18.48,13.82
2647,10.59,13.35
2648,10.86,10.21
2649,17.78,13.94
2650,9.52,12.83
2651,12.48,12.29
2652,11.21,12.27
2653,10.98,8.92
2654,13.82,17.34
2655,8.81,6.14
2656,8.64,8.20
2657,5.74,4.37
2658,9.13,11.64
2659,12.63,15.11
2660,12.65,9.92
2661,9.07,5.18
2662,14.09,12.92
2663,5.91,3.02
2664,16.30,19.75
2665,16.76,19.17
2666,6.18,1.98
2667,13.59,13.13
2668,8.70,6.75
2669,12.10,12.54
2670,17.77,10.34
2671,14.14,13.42
2672,13.39,9.28
2673,5.38,3.94
2674,12.30,14.97
2675,12.06,8.11
2676,10.88,15.74
2677,17.34,14.81
2678,7.22,8.91
2679,9.04,8.49
2680,13.11,12.05
2681,12.64,7.60
2682,8.56,11.88
2683,12.93,8.26
2684,8.26,8.70
2685,18.27,11.96
2686,11.49,12.15
2687,11.21,16.84
2688,10.57,11.95
2689,6.81,9.50
2690,7.82,7.70
2691,7.11,4.01
2692,13.89,11.63
2693,6.65,4.20
2694,9.91,19.15
2695,5.16,4.71
2696,12.79,13.70
2697,9.51,7.29
2698,16.41,9.84
2699,13.60,11.15
2700,17.10,13.45
2701,9.03,9.66
2702,7.66,16.71
2703,14.96,15.12
2704,11.38,11.80
2705,15.94,13.28
2706,9.20,10.24
2707,21.91,13.35
2708,7.91,16.74
2709,13.60,12.31
2710,9.37,12.75
2711,6.72,9.17
2712,6.54,4.98
2713,11.04,16.42
2714,10.55,11.86
2715,24.41,13.03
2716,7.93,9.87
2717,11.07,12.61
2718,13.17,12.23
2719,9.84,6.19
2720,15.49,19.31
2721,16.72,18.54
2722,9.94,13.41
2723,7.93,3.94
2724,9.09,12.88
2725,15.47,12.26
2726,7.55,12.58
2727,8.63,14.44
2728,14.96,14.68
2729,19.16,13.31
2730,16.03,13.06
2731,5.58,6.73
2732,11.27,12.97
2733,12.61,10.60
2734,12.23,11.32
2735,8.39,18.92
2736,6.16,4.96
2737,8.25,8.87
2738,6.62,13.57
2739,10.72,11.15
2740,7.95,13.57
2741,7.65,12.74
2742,10.70,15.01
2743,8.08,3.77
2744,10.15,13.76
2745,25.05,10.52
2746,8.31,13.22
2747,13.82,10.08
2748,13.61,17.01
2749,9.61,11.41
2750,7.09,5.63
2751,7.54,11.02
2752,16.40,9.12
2753,17.67,12.78
2754,11.73,10.51
2755,9.07,17.50
2756,9.60,11.67
2757,15.85,17.19
2758,8.92,19.32
2759,10.26,7.07
2760,13.76,11.53
2761,8.83,13.99
2762,13.81,13.46
2763,28.23,13.51
2764,16.60,11.16
2765,12.39,11.71
2766,13.15,15.37
2767,10.94,10.00
2768,12.71,15.33
2769,10.91,9.93
2770,9.79,7.40
2771,10.70,10.83
2772,10.10,16.24
2773,15.01,11.53
2774,12.61,9.95
2775,15.77,16.05
2776,16.11,19.66
2777,12.55,10.89
2778,12.86,20.40
2779,15.61,18.92
2780,10.69,13.95
2781,11.28,6.14
2782,12.07,8.84
2783,7.35,4.95
2784,8.48,13.97
2785,8.49,13.10
2786,12.82,12.63
2787,17.21,13.37
2788,12.08,5.85
2789,8.64,11.91
2790,20.81,15.16
2791,10.66,13.29
2792,9.44,10.16
2793,11.22,12.80
2794,7.44,6.28
2795,13.48,10.70
2796,12.50,23.01
2797,17.05,15.24
2798,9.87,7.74
2799,16.59,14.15
2800,11.77,11.50
2801,8.08,4.69
2802,11.15,13.29
2803,13.49,13.36
2804,13.10,5.63
2805,9.11,13.29
2806,16.17,13.64
2807,6.66,7.28
2808,32.65,11.72
2809,10.62,12.85
2810,12.00,12.27
2811,19.91,13.31
2812,11.69,8.98
2813,7.38,9.04
2814,11.64,7.79
2815,14.59,12.67
2816,24.04,13.66
2817,6.50,13.18
2818,11.95,15.69
2819,6.50,5.02
2820,8.91,14.14
2821,17.31,11.49
2822,10.67,6.46
2823,14.96,12.31
2824,10.83,13.50
2825,9.99,15.62
2826,8.06,13.71
2827,10.43,12.28
2828,6.12,7.87
2829,25.43,13.14
2830,12.61,11.93
2831,8.54,12.18
2832,11.26,6.10
2833,12.68,12.19
2834,10.53,6.69
2835,6.94,3.79
2836,15.26,7.25
2837,15.04,13.28
2838,8.34,13.05
2839,9.69,12.68
2840,11.18,9.82
2841,11.29,12.55
2842,10.86,11.77
2843,18.54,12.08
2844,11.31,6.56
2845,9.60,13.65
2846,7.80,7.74
2847,7.36,9.11
2848,12.56,12.49
2849,18.98,10.39
2850,10.30,11.18
2851,8.98,13.33
2852,10.75,8.52
2853,17.91,8.30
2854,14.06,7.79
2855,13.67,14.49
2856,12.72,12.37
2857,12.62,14.87
2858,7.50,6.10
2859,7.09,11.81
2860,13.07,11.82
2861,7.89,12.52
2862,11.18,10.63
2863,13.53,13.03
2864,14.45,10.38
2865,6.82,6.27
2866,14.00,12.10
2867,19.11,11.74
2868,11.77,13.10
2869,8.69,11.02
2870,10.69,13.52
2871,7.76,13.21
2872,8.92,11.10
2873,7.75,12.43
2874,5.72,4.03
2875,11.66,5.05
2876,10.38,7.67
2877,12.23,12.66
2878,7.84,15.67
2879,14.95,19.25
2880,6.51,10.46
2881,9.13,10.31
2882,13.05,13.12
2883,10.58,11.52
2884,10.41,8.60
2885,9.16,11.28
2886,11.29,12.25
2887,17.05,13.26
2888,9.00,11.56
2889,8.36,7.25
2890,19.36,12.41
2891,16.02,13.01
2892,6.36,9.98
2893,11.26,13.95
2894,9.31,6.09
2895,7.55,4.10
2896,9.19,9.81
2897,9.92,10.84
2898,10.14,15.80
2899,7.92,12.10
2900,5.73,2.91
2901,16.31,15.22
2902,10.05,8.99
2903,16.92,13.01
2904,12.23,12.52
2905,8.57,13.92
2906,14.09,11.75
2907,13.46,11.76
2908,17.09,11.82
2909,19.20,13.42
2910,8.28,7.40
2911,6.46,6.98
2912,12.80,13.10
2913,9.28,16.58
2914,15.48,16.67
2915,11.81,12.29
2916,9.29,12.71
2917,7.91,13.84
2918,9.81,6.78
2919,12.48,13.50
2920,9.91,7.41
2921,8.06,6.41
2922,7.18,13.13
2923,9.24,14.26
2924,10.60,9.36
2925,15.35,14.80
2926,7.77,13.60
2927,5.37,4.10
2928,14.59,12.76
2929,7.57,13.76
2930,8.03,6.50
2931,10.28,7.98
2932,16.44,8.63
2933,19.45,12.62
2934,7.25,9.74
2935,7.10,12.53
2936,11.01,13.38
2937,10.44,8.60
2938,6.34,5.79
2939,14.77,11.80
2940,8.85,12.26
2941,11.36,14.36
2942,10.01,12.69
2943,7.58,11.83
2944,9.62,7.86
2945,9.36,6.22
2946,7.84,13.19
2947,11.79,12.40
2948,10.11,18.98
2949,9.15,8.66
2950,9.04,9.33
2951,10.26,11.43
2952,8.03,13.19
2953,9.68,11.41
2954,9.69,7.17
2955,15.15,10.06
2956,9.64,11.78
2957,8.90,18.27
2958,8.69,13.12
2959,12.46,18.18
2960,11.87,13.70
2961,6.60,11.14
2962,6.21,6.00
2963,8.10,16.04
2964,12.85,14.40
2965,9.72,9.51
2966,7.15,6.27
2967,8.67,7.91
2968,10.58,11.97
2969,13.90,13.71
2970,9.36,19.47
2971,6.71,7.30
2972,11.98,9.67
2973,10.67,14.88
2974,9.38,12.38
2975,7.76,12.60
2976,9.12,15.18
2977,20.49,19.80
2978,16.72,10.24
2979,8.73,21.38
2980,13.22,14.44
2981,11.49,13.15
2982,11.98,11.81
2983,15.66,17.83
2984,7.62,12.77
2985,8.61,13.28
2986,8.76,10.42
2987,9.22,8.39
2988,21.43,17.91
2989,9.46,12.88
2990,17.52,14.57
2991,10.35,12.99
2992,6.60,15.29
2993,6.95,7.21
2994,11.54,13.62
2995,11.07,16.14
2996,6.10,11.27
2997,9.63,12.77
2998,7.23,8.16
2999,9.54,8.73
3000,7.98,13.04
3001,9.75,14.58
3002,7.48,4.80
3003,8.51,8.98
3004,7.25,15.77
3005,12.18,16.30
3006,5.87,13.95
3007,9.04,12.16
3008,11.40,9.28
3009,11.22,10.11
3010,7.70,12.21
3011,8.62,9.54
3012,8.41,13.58
3013,14.06,13.20
3014,12.75,7.04
3015,11.58,9.57
3016,17.69,10.94
3017,7.44,13.73
3018,8.91,15.36
3019,9.73,14.82
3020,11.02,13.02
3021,9.95,13.91
3022,7.96,9.13
3023,9.76,14.88
3024,9.47,12.87
3025,7.47,18.28
3026,10.02,17.00
3027,8.38,13.28
3028,8.03,12.98
3029,16.10,17.38
3030,15.23,21.82
3031,8.94,21.73
3032,7.62,18.20
3033,14.25,19.34
3034,8.28,19.20
3035,16.69,12.00
3036,10.63,19.62
3037,10.23,21.89
3038,11.84,9.93
3039,11.98,23.90
3040,7.87,8.24
3041,7.14,7.74
3042,10.93,23.32
3043,15.21,17.29
3044,9.49,16.30
3045,10.97,13.04
3046,13.82,19.81
3047,13.67,12.52
3048,18.71,21.43
3049,20.04,23.24
3050,1.27,0.64
3051,8.80,11.18
3052,14.81,17.56
3053,3.50,1.03
3054,19.28,20.51
3055,19.14,17.38
3056,6.96,3.46
3057,14.40,22.41
3058,8.35,5.01
3059,5.80,1.92
3060,14.17,20.99
3061,14.76,20.29
3062,2.26,1.07
3063,14.25,13.84
3064,15.74,16.29
3065,19.48,22.42
3066,18.82,15.78
3067,10.48,22.22
3068,14.05,21.03
3069,13.05,13.90
3070,11.07,8.21
3071,0.53,0.53
3072,25.08,20.27
3073,13.50,14.66
3074,1.65,0.90
3075,13.87,14.59
3076,6.49,3.19
3077,16.44,18.65
3078,11.62,10.12
3079,11.62,19.61
3080,18.16,10.64
3081,9.56,3.20
3082,26.48,16.10
3083,1.84,1.19
3084,19.20,10.96
3085,9.98,3.55
3086,17.25,19.02
3087,3.60,2.16
3088,15.67,17.69
3089,20.28,12.50
3090,22.46,16.16
3091,15.42,14.64
3092,15.05,13.98
3093,19.68,10.17
3094,17.00,20.90
3095,12.68,15.46
3096,1.44,0.89
3097,21.26,15.37
3098,20.50,20.93
3099,15.09,7.77
3100,0.24,0.51
3101,7.24,3.12
3102,13.47,7.02
3103,12.15,19.89
3104,16.00,4.93
3105,9.16,5.73
3106,18.58,23.15
3107,22.77,18.21
3108,34.71,21.04
3109,0.39,0.52
3110,9.24,3.27
3111,7.26,3.62
3112,18.81,15.69
3113,7.17,3.02
3114,14.21,15.54
3115,18.09,7.66
3116,0.19,0.50
3117,0.01,0.39
3118,4.04,3.12
3119,26.64,12.99
3120,0.01,0.39
3121,0.11,1.45
3122,19.43,11.73
3123,0.00,0.45
3124,1.77,2.98
3125,5.53,5.26
3126,1.54,3.94
3127,1.09,3.19
3128,0.00,0.73
3129,0.00,0.83
3130,0.59,2.68
3131,0.01,1.24
3132,0.00,1.03
3133,0.01,1.58
3134,0.15,3.71
3135,0.01,1.72
3136,0.00,0.69
3137,0.01,1.78
3138,0.21,4.68
3139,0.01,2.01
3140,0.01,1.65
3141,1.21,3.15
3142,0.00,0.83
3143,0.08,3.91
3144,0.03,2.88
3145,0.01,1.98
3146,0.00,1.20
3147,0.01,2.04
3148,0.01,2.22
3149,0.00,0.44
3150,0.00,1.53
3151,0.02,3.00
3152,0.00,0.66
3153,0.66,2.55
3154,1.48,2.56
3155,0.00,1.50
3156,0.00,0.55
3157,0.07,4.28
3158,0.00,1.77
3159,0.00,0.45
3160,0.01,2.42
3161,0.00,1.86
3162,0.01,2.49
3163,0.09,4.61
3164,0.00,1.55
3165,0.00,0.46
3166,0.00,0.79
3167,0.00,1.43
3168,0.00,1.73
3169,0.01,2.09
3170,0.00,0.67
3171,0.00,0.40
3172,0.00,0.65
3173,0.04,3.78
3174,0.01,2.67
3175,0.00,0.62
3176,0.00,1.31
3177,0.00,1.18
3178,0.00,0.49
3179,0.08,4.65
3180,0.00,0.29
3181,0.08,4.60
3182,0.00,0.38
3183,0.00,1.15
3184,0.00,0.63
3185,0.03,3.42
3186,0.04,3.78
3187,0.00,0.46
3188,0.00,1.00
3189,0.02,3.23
3190,0.01,2.86
3191,0.00,0.53
3192,0.00,0.98
3193,1.19,3.87
3194,0.00,0.73
3195,0.00,1.03
3196,0.04,4.00
3197,0.01,2.78
3198,0.00,1.06
3199,0.00,0.30
3200,0.08,4.79
3201,0.00,1.84
3202,0.00,0.33
3203,0.00,1.82
3204,0.02,3.00
3205,0.00,0.67
3206,0.00,0.57
3207,0.02,3.17
3208,0.01,2.62
3209,0.00,0.99
3210,0.00,0.36
3211,0.00,0.72
3212,0.00,1.75
3213,0.07,4.60
3214,0.03,3.83
3215,2.28,5.10
3216,0.00,0.47
3217,0.00,2.09
3218,1.77,5.24
3219,0.00,1.05
3220,0.00,0.35
3221,0.05,4.08
3222,0.02,3.33
3223,0.01,2.25
3224,0.01,2.32
3225,0.00,1.06
3226,0.09,4.81
3227,0.00,1.37
3228,0.00,1.88
3229,0.00,1.33
3230,0.01,2.09
3231,0.45,0.45
3232,0.02,3.29
3233,0.00,0.54
3234,0.00,1.48
3235,0.00,1.50
3236,0.01,2.83
3237,0.00,0.32
3238,0.00,0.92
3239,0.89,4.07
3240,0.06,4.22
3241,0.00,1.91
3242,0.00,0.26
3243,0.00,0.26
3244,0.00,0.50
3245,0.00,1.70
3246,0.01,2.26
3247,0.01,2.38
3248,1.14,4.40
3249,0.00,1.56
3250,0.00,1.77
3251,0.01,2.57
3252,0.07,4.41
3253,0.08,4.52
3254,0.91,4.06
3255,0.07,4.33
3256,0.03,3.37
3257,0.00,0.39
3258,0.00,0.79
3259,0.02,3.17
3260,0.00,0.68
3261,2.51,4.35
3262,0.00,0.79
3263,0.00,0.32
3264,0.00,1.54
3265,0.00,0.29
3266,0.06,4.09
3267,0.04,3.59
3268,0.08,4.53
3269,0.02,2.93
3270,0.01,2.01
3271,0.00,0.64
3272,0.01,2.22
3273,0.08,4.59
3274,0.00,0.89
3275,0.00,0.94
3276,0.00,1.87
3277,0.00,1.05
3278,0.00,0.38
3279,1.57,3.47
3280,0.02,2.87
3281,0.00,0.76
3282,0.04,3.86
3283,0.02,3.21
3284,0.01,2.03
3285,0.00,1.68
3286,0.02,2.87
3287,0.03,3.24
3288,1.30,3.95
3289,0.00,0.47
3290,1.21,4.40
3291,0.00,0.55
3292,0.42,3.15
3293,0.00,1.49
3294,0.00,0.58
3295,0.07,4.32
3296,0.00,0.87
3297,0.01,2.07
3298,0.00,0.86
3299,0.01,2.15
3300,0.02,2.81
3301,1.43,4.66
3302,0.00,0.41
3303,0.00,0.39
3304,0.02,2.94
3305,0.01,1.96
3306,0.01,2.45
3307,1.02,3.63
3308,0.01,2.19
3309,0.08,4.18
3310,0.00,1.04
3311,0.01,1.91
3312,0.00,0.92
3313,0.00,0.45
3314,0.05,3.57
3315,0.04,3.35
3316,0.66,3.26
3317,0.12,4.70
3318,1.00,2.59
3319,0.00,0.51
3320,1.40,4.33
3321,0.07,3.98
3322,0.05,3.49
3323,1.35,3.10
3324,0.07,3.70
3325,0.00,1.43
3326,0.03,3.07
3327,0.01,1.98
3328,0.00,0.59
3329,1.81,5.31
3330,1.77,4.54
3331,1.57,3.82
3332,0.05,3.39
3333,1.22,2.10
3334,0.04,3.09
3335,0.00,1.51
3336,0.00,0.97
3337,0.01,2.24
3338,1.05,4.57
3339,0.00,1.18
3340,0.02,2.22
3341,0.00,0.80
3342,0.00,0.83
3343,0.00,0.75
3344,0.00,1.00
3345,1.08,1.54
3346,0.21,4.63
3347,1.16,4.37
3348,0.05,2.98
3349,0.00,0.80
3350,0.00,0.37
3351,0.00,1.26
3352,0.00,0.94
3353,0.00,0.58
3354,0.41,2.86
3355,0.00,0.56
3356,0.01,1.72
3357,0.59,3.51
3358,0.00,0.77
3359,0.01,2.02
3360,0.00,1.10
3361,0.17,4.31
3362,0.09,3.64
3363,2.12,4.90
3364,2.74,5.11
3365,0.00,0.39
3366,2.61,4.78
3367,0.08,1.86
3368,0.00,1.01
3369,0.00,0.99
3370,0.41,1.64
3371,0.00,0.57
3372,0.08,3.37
3373,0.01,1.47
3374,0.00,0.31
3375,0.00,0.64
3376,0.00,1.08
3377,0.09,3.47
3378,0.00,0.88
3379,2.19,4.32
3380,0.25,4.62
3381,0.00,0.30
3382,7.03,6.56
3383,0.00,0.87
3384,0.06,2.94
3385,0.93,2.56
3386,0.19,4.07
3387,1.93,5.34
3388,0.00,0.99
3389,0.01,1.49
3390,0.01,1.81
3391,0.00,0.69
3392,0.02,1.88
3393,0.00,0.57
3394,0.00,1.03
3395,0.08,3.11
3396,0.00,0.47
3397,0.00,0.34
3398,1.93,4.11
3399,0.02,1.88
3400,1.29,4.13
3401,0.00,0.91
3402,0.01,1.36
3403,0.00,0.32
3404,0.71,2.22
3405,0.01,1.38
3406,0.75,3.01
3407,0.01,1.48
3408,0.02,1.89
3409,0.07,2.84
3410,0.00,0.74
3411,0.00,0.27
3412,1.15,3.20
3413,0.04,2.28
3414,1.01,2.40
3415,1.42,4.31
3416,0.50,3.11
3417,0.02,1.87
3418,3.66,5.09
3419,1.35,4.27
3420,1.28,4.20
3421,0.00,0.66
3422,0.10,0.51
3423,0.01,1.12
3424,0.00,0.58
3425,0.01,1.43
3426,2.81,5.18
3427,0.02,1.79
3428,1.42,4.30
3429,0.01,1.49
3430,0.02,1.58
3431,0.00,0.60
3432,5.29,6.26
3433,1.77,2.96
3434,0.00,0.40
3435,0.00,0.28
3436,2.48,4.26
3437,1.19,2.68
3438,0.02,1.52
3439,0.04,1.95
3440,2.22,4.33
3441,3.85,5.25
3442,1.43,3.71
3443,0.09,2.35
3444,0.35,3.54
3445,3.47,3.59
3446,1.49,1.51
3447,0.03,1.63
3448,0.00,0.63
3449,0.01,1.21
3450,2.56,4.74
3451,1.39,3.27
3452,0.66,1.96
3453,1.29,2.60
3454,0.02,1.29
3455,3.88,5.14
3456,5.92,5.35
3457,2.31,4.10
3458,0.90,2.74
3459,4.60,5.15
3460,3.07,3.73
3461,0.00,0.27
3462,0.53,0.89
3463,14.41,7.01
3464,0.00,0.50
3465,0.01,0.83
3466,2.15,3.95
3467,0.00,0.45
3468,3.37,4.15
3469,0.00,0.48
3470,7.90,5.19
3471,0.06,1.86
3472,14.34,9.02
3473,1.75,1.59
3474,0.07,1.26
3475,0.02,1.20
3476,0.00,0.35
3477,8.33,4.90
3478,0.34,1.73
3479,12.59,7.64
3480,0.15,0.57
3481,6.95,5.11
3482,0.33,2.24
3483,0.00,0.44
3484,18.20,8.39
3485,0.00,0.38
3486,7.79,5.39
3487,0.43,0.85
3488,0.02,1.18
3489,0.01,0.74
3490,14.09,7.18
3491,0.01,0.74
3492,10.75,6.31
3493,0.03,1.32
3494,3.93,4.07
3495,4.42,4.86
3496,0.25,1.05
3497,0.30,1.68
3498,0.00,0.52
3499,0.00,0.41
3500,0.06,1.44
3501,0.01,0.75
3502,0.12,1.72
3503,3.19,3.01
3504,6.49,4.78
3505,1.83,2.55
3506,0.35,0.78
3507,18.33,11.06
3508,0.21,1.08
3509,0.05,1.14
3510,0.70,2.46
3511,0.01,0.58
3512,0.53,1.41
3513,0.20,0.60
3514,3.60,3.37
3515,5.03,3.81
3516,0.10,0.31
3517,7.42,4.21
3518,0.58,1.39
3519,0.99,1.79
3520,26.52,17.20
3521,3.29,3.69
3522,23.90,9.11
3523,10.51,5.00
3524,1.84,2.15
3525,0.41,0.94
3526,0.50,0.62
3527,6.16,2.50
3528,9.87,4.73
3529,7.33,3.18
3530,5.12,2.07
3531,36.19,10.73
3532,14.49,5.63
3533,10.54,4.65
3534,10.40,4.33
3535,2.63,1.34
3536,28.80,18.36
3537,17.42,15.26
3538,12.31,19.99
3539,10.53,22.13
3540,12.47,21.42
3541,17.18,20.28
3542,15.16,17.13
3543,8.21,7.86
3544,11.71,16.83
3545,16.56,24.39
3546,19.42,19.42
3547,25.97,16.71
3548,30.06,18.06
3549,11.91,18.95
3550,17.00,22.77
3551,17.22,17.44
3552,21.43,24.02
3553,8.68,9.81
3554,7.49,10.32
3555,16.55,10.63
3556,18.19,17.50
3557,16.59,16.63
3558,11.64,12.44
3559,14.20,15.83
3560,24.65,12.04
3561,18.79,20.17
3562,11.96,23.13
3563,13.11,14.68
3564,8.37,9.50
3565,11.38,12.54
3566,19.07,17.30
3567,14.99,12.62
3568,13.50,17.67
3569,9.37,7.01
3570,15.72,8.99
3571,18.37,20.39
3572,17.14,16.51
3573,14.71,21.97
3574,28.06,17.90
3575,13.23,18.05
3576,13.96,5.62
3577,3.79,1.52
3578,12.84,20.27
3579,0.79,0.43
3580,16.92,18.45
3581,26.76,20.62
3582,14.50,16.82
3583,23.19,19.40
3584,12.17,21.44
3585,12.24,7.89
3586,14.58,22.16
3587,15.96,9.97
3588,12.40,4.67
3589,21.67,14.53
3590,16.57,15.61
3591,9.19,10.48
3592,1.08,0.50
3593,17.23,20.42
3594,18.41,18.38
3595,11.57,21.01
3596,22.82,19.06
3597,12.29,15.66
3598,10.85,4.11
3599,25.58,14.21
3600,15.74,12.40
3601,12.00,7.81
3602,13.17,9.38
3603,14.20,24.86
3604,11.90,4.28
3605,6.93,3.68
3606,17.68,22.30
3607,11.76,4.64
3608,10.63,10.36
3609,13.67,18.63
3610,15.31,22.60
3611,9.11,7.27
3612,13.09,15.77
3613,25.69,21.28
3614,13.60,17.57
3615,1.78,0.62
3616,14.43,11.03
3617,9.07,12.16
3618,15.06,10.25
3619,9.91,15.99
3620,8.32,8.01
3621,12.62,19.59
3622,11.45,10.34
3623,8.36,10.47
3624,23.25,20.63
3625,3.84,1.94
3626,21.10,20.39
3627,7.79,15.69
3628,12.11,11.34
3629,10.77,9.54
3630,7.68,10.31
3631,10.14,12.46
3632,12.87,10.03
3633,7.49,7.32
3634,5.87,9.39
3635,10.07,10.11
3636,6.97,20.82
3637,19.59,21.95
3638,12.12,19.19
3639,11.73,13.28
3640,7.76,13.35
3641,6.82,12.57
3642,13.06,13.88
3643,7.18,8.57
3644,6.55,14.13
3645,6.14,9.12
3646,7.93,12.22
3647,11.79,17.96
3648,26.21,14.08
3649,9.36,14.68
3650,6.71,12.15
3651,10.75,14.84
3652,8.90,16.07
3653,7.87,14.89
3654,6.75,12.82
3655,9.60,14.52
3656,6.01,9.66
3657,8.73,16.05
3658,7.33,12.74
3659,9.41,9.07
3660,5.02,5.54
3661,6.74,13.47
3662,8.31,13.93
3663,7.85,12.26
3664,11.60,8.28
3665,7.59,13.65
3666,16.09,11.49
3667,12.13,10.96
3668,8.45,13.48
3669,13.80,18.79
3670,6.70,13.10
3671,9.30,13.91
3672,5.52,9.11
3673,8.95,12.71
3674,16.37,17.71
3675,10.97,13.08
3676,7.11,13.55
3677,5.75,10.35
3678,7.66,11.03
3679,8.54,17.62
3680,7.45,18.63
3681,7.07,11.97
3682,5.26,9.45
3683,6.43,14.58
3684,6.72,4.89
3685,15.47,15.27
3686,6.58,6.07
3687,7.38,17.15
3688,11.56,24.35
3689,13.84,11.22
3690,11.35,21.06
3691,5.14,13.13
3692,12.27,15.07
3693,11.16,15.70
3694,15.00,14.23
3695,9.95,6.32
3696,8.29,12.83
3697,7.39,16.24
3698,9.26,21.62
3699,12.52,15.01
3700,8.55,14.59
3701,23.63,13.98
3702,10.24,13.04
3703,18.61,14.37
3704,6.94,14.82
3705,7.69,13.16
3706,8.25,13.11
3707,5.48,9.87
3708,11.46,10.49
3709,8.95,12.81
3710,17.39,20.49
3711,11.28,16.30
3712,11.01,15.95
3713,8.10,12.59
3714,9.77,11.85
3715,12.09,15.11
3716,8.00,8.17
3717,7.74,16.64
3718,7.49,12.81
3719,10.63,18.33
3720,9.05,11.01
3721,9.29,15.27
3722,9.81,16.24
3723,7.22,18.10
3724,22.44,13.88
3725,10.61,12.91
3726,8.90,14.23
3727,5.70,15.07
3728,5.34,9.61
3729,11.76,18.94
3730,9.71,13.50
3731,6.85,13.86
3732,15.45,13.33
3733,6.31,13.42
3734,15.61,15.66
3735,5.53,11.15
3736,11.70,23.22
3737,6.83,13.76
3738,7.66,13.48
3739,8.23,11.50
3740,18.92,16.33
3741,11.26,15.32
3742,9.26,16.48
3743,10.28,11.11
3744,9.06,14.32
3745,7.03,14.55
3746,5.88,7.38
3747,7.35,13.28
3748,8.53,18.13
3749,7.34,9.21
3750,8.51,14.31
3751,13.55,10.03
3752,8.26,17.40
3753,6.06,12.65
3754,8.37,16.24
3755,7.58,17.72
3756,7.31,7.40
3757,10.11,12.03
3758,12.01,12.43
3759,12.55,15.20
3760,12.44,13.81
3761,14.95,12.60
3762,8.34,14.59
3763,9.02,15.57
3764,17.25,12.22
3765,8.99,17.66
3766,7.95,12.21
3767,9.06,14.19
3768,9.84,14.82
3769,10.40,11.30
3770,7.71,14.74
3771,12.30,21.83
3772,8.28,14.05
3773,6.56,19.58
3774,7.38,15.62
3775,5.29,11.58
3776,8.50,16.06
3777,9.54,17.81
3778,11.21,13.57
3779,10.48,16.59
3780,9.00,22.34
3781,16.02,12.93
3782,7.44,16.10
3783,12.75,16.46
3784,7.70,17.85
3785,6.55,9.87
3786,12.19,13.56
3787,6.18,14.88
3788,7.92,11.72
3789,9.98,8.43
3790,10.33,17.36
3791,9.95,15.20
3792,6.41,11.66
3793,9.19,15.44
3794,8.75,9.73
3795,9.14,13.33
3796,6.38,8.26
3797,9.65,13.65
3798,6.06,12.76
3799,8.44,15.62
3800,6.60,13.31
3801,14.44,15.33
3802,8.51,11.70
3803,6.59,14.31
3804,7.41,12.52
3805,8.83,17.34
3806,9.97,11.42
3807,15.42,12.61
3808,8.09,13.03
3809,11.96,11.73
3810,8.74,13.40
3811,17.20,16.45
3812,11.84,19.69
3813,6.21,10.12
3814,8.39,12.64
3815,7.45,2.77
3816,8.79,11.24
3817,13.88,19.15
3818,11.17,12.96
3819,14.03,14.02
3820,13.84,13.08
3821,11.79,9.86
3822,7.54,12.32
3823,22.94,18.03
3824,10.84,13.95
3825,8.05,15.59
3826,6.03,5.89
3827,8.47,7.84
3828,16.72,12.48
3829,6.83,16.07
3830,12.18,15.90
3831,5.36,13.02
3832,11.56,18.63
3833,11.67,13.11
3834,6.22,13.74
3835,10.48,11.94
3836,7.09,12.65
3837,7.91,18.01
3838,8.54,16.12
3839,6.38,15.30
3840,11.96,17.44
3841,10.60,13.65
3842,9.62,19.98
3843,9.86,14.88
3844,20.44,15.29
3845,9.12,14.39
3846,9.25,24.55
3847,11.08,22.64
3848,5.49,7.06
3849,8.11,11.69
3850,11.45,23.07
3851,5.98,4.95
3852,9.55,22.92
3853,9.62,15.86
3854,9.22,11.37
3855,6.53,8.26
3856,13.08,14.66
3857,6.19,14.51
3858,9.54,12.75
3859,14.28,11.92
3860,8.81,21.15
3861,7.10,20.70
3862,14.10,16.13
3863,7.49,18.27
3864,11.06,6.36
3865,14.12,20.01
3866,7.79,13.70
3867,11.99,14.65
3868,11.43,14.02
3869,5.29,10.16
3870,7.31,8.74
3871,10.77,21.90
3872,15.98,21.89
3873,12.56,18.00
3874,7.77,18.31
3875,10.82,14.31
3876,6.72,15.67
3877,18.17,20.09
3878,10.54,8.84
3879,7.73,19.74
3880,6.44,12.72
3881,15.69,11.22
3882,8.71,17.10
3883,10.77,22.23
3884,12.33,13.72
3885,10.14,11.15
3886,17.43,12.76
3887,10.41,14.19
3888,10.51,12.75
3889,16.62,19.77
3890,8.44,11.70
3891,12.29,14.31
3892,9.78,17.24
3893,7.52,11.90
3894,10.64,6.20
3895,7.50,16.97
3896,7.16,21.73
3897,11.47,21.64
3898,13.13,11.71
