episode,rewards,actor_loss,critic_loss
800,245.37,0.0004,0.1631
801,-6.19,0.0000,2.5380
802,250.63,0.0006,0.2134
803,-48.68,0.0000,3.1009
804,18.68,-1.4197,1.7196
805,236.76,0.0000,0.2654
806,258.61,0.0000,0.1962
807,209.11,0.0440,0.1888
808,256.90,0.0005,0.1342
809,-35.32,0.0000,2.2286
810,113.67,-0.0040,0.0000
811,233.73,0.0010,0.4292
812,233.69,0.0040,0.4717
813,244.60,0.0040,0.3315
814,251.80,0.0011,0.2073
815,239.29,0.0031,0.1821
816,241.49,0.0059,0.1465
817,184.93,0.0000,0.1943
818,254.50,0.0031,0.0854
819,242.79,0.0000,0.2014
820,240.65,0.0003,0.1809
821,17.82,-1.8966,2.5469
822,15.75,0.0000,1.7509
823,214.44,0.0514,0.6136
824,100.83,0.0001,0.0000
825,-28.25,-0.0000,0.9127
826,218.37,0.0000,0.6135
827,1.26,0.0000,2.2634
828,263.10,0.0010,0.5072
829,-8.83,0.0000,1.7986
830,189.85,-0.0000,0.4899
831,-24.99,0.0000,1.6680
832,261.50,0.0000,0.6001
833,-5.03,0.0000,0.8293
834,204.89,-0.0000,0.5347
835,257.90,0.0000,0.4935
836,189.60,-0.0000,0.6271
837,254.53,0.0108,0.3569
838,206.86,0.0244,0.9786
839,-18.75,0.0000,1.7585
840,-41.05,0.0000,1.4832
841,247.28,0.0000,0.6117
842,-15.92,0.0000,1.1386
843,-19.81,0.0000,1.1609
844,-6.25,0.0000,0.8623
845,179.46,-0.0000,0.7079
846,242.10,0.0000,0.6411
847,224.18,0.0000,0.4887
848,225.86,0.0002,0.3685
849,-59.07,0.0000,2.3235
850,117.14,-0.0002,0.0000
851,194.67,0.0000,0.6594
852,240.59,0.0000,0.3959
853,-18.53,0.0000,1.9283
854,-34.01,0.0000,1.6554
855,159.65,-0.0000,0.5820
856,220.19,0.0006,0.5220
857,16.11,0.0000,1.0049
858,253.25,0.0002,0.4663
859,219.95,0.0001,0.3388
860,-24.80,0.0000,1.9126
861,259.30,0.0021,0.3813
862,220.54,0.0093,0.3218
863,196.34,0.0000,0.2451
864,230.11,0.0238,0.4447
865,-48.21,-0.0007,2.2498
866,229.53,0.0000,0.3066
867,70.21,-0.0000,0.0000
868,228.69,0.0000,0.3296
869,210.68,0.0648,0.7206
870,227.42,0.0077,0.3037
871,250.05,0.0299,0.2911
872,252.59,0.0002,0.1690
873,274.48,0.0000,0.1003
874,182.39,0.0022,0.1219
875,-31.17,-0.0001,2.3445
876,183.94,0.0000,0.1129
877,181.48,-0.0000,0.1759
878,-43.00,0.0000,1.8734
879,228.79,0.0000,0.1711
880,-34.67,0.0000,2.0045
881,248.58,0.0000,0.2954
882,151.28,-0.0000,0.4423
883,-63.23,-5.0097,1.8422
884,223.07,0.0000,0.2626
885,196.74,0.0006,0.2013
886,-27.82,0.0000,1.0863
887,142.89,0.0000,0.2370
888,241.79,0.0001,0.2916
889,-90.38,-0.0000,2.4453
890,-46.84,-0.0000,0.0017
891,-166.56,0.0000,1.6562
892,-129.21,0.0000,1.1516
893,221.90,0.0004,0.5588
894,-61.96,-0.1611,0.6515
895,244.61,0.0004,0.4502
896,-39.62,0.0027,0.0000
897,198.87,0.0000,0.2972
898,146.50,-0.0000,0.2983
899,-32.20,0.0000,0.0000
900,195.85,-0.0000,0.2044
901,-97.43,-0.0006,0.4056
902,-74.53,0.0000,2.4090
903,1.11,-2.4823,1.3091
904,230.06,0.0000,0.2009
905,213.97,0.0001,0.1377
906,80.14,0.0000,0.3036
907,-130.25,0.0000,2.3421
908,169.33,-0.0000,0.3501
909,-154.01,0.0000,1.6916
910,-23.32,0.0000,1.6290
911,-100.43,-0.1120,0.3512
912,-97.95,0.0000,0.2020
913,247.26,0.0141,0.2782
914,258.90,0.0056,0.2384
915,-4.18,0.0000,1.1098
916,249.45,0.0012,0.2496
917,233.32,0.0005,0.1613
918,-7.87,0.0000,0.5166
919,249.72,0.0097,0.2492
920,252.75,0.0218,0.1520
921,-39.89,0.0000,1.3874
922,-21.61,0.0000,1.0872
923,-37.24,0.0000,0.8636
924,-23.15,0.0000,1.2444
925,185.15,0.0005,0.8924
926,250.84,0.0025,0.1700
927,236.25,-0.0000,0.1024
928,2.64,0.0000,1.7382
929,237.94,0.0002,0.1620
930,-18.68,0.0000,2.0673
931,201.70,-0.0000,0.4038
932,244.74,0.0241,0.5018
933,278.58,0.0002,0.1757
934,251.04,0.0011,0.3624
935,-16.75,-0.0001,0.0001
936,171.21,0.0049,0.3323
937,139.57,0.0572,0.3142
938,265.81,0.0083,0.3155
939,172.40,-0.0000,0.2586
940,249.59,0.0004,0.0938
941,161.94,-0.0000,0.3476
942,229.12,0.0041,0.1476
943,252.48,0.0000,0.0854
944,-20.44,0.0000,0.0000
945,-1.77,0.0000,2.2757
946,-52.63,0.0000,2.1089
947,256.12,0.0001,0.4473
948,247.48,0.0005,0.2569
949,284.70,0.0000,0.1329
950,2.19,0.0000,1.5956
951,246.88,0.0024,0.2442
952,-32.08,0.0000,1.7077
953,254.88,0.0009,0.2287
954,-34.25,0.0000,0.8288
955,0.07,0.0000,0.0000
956,-39.31,-0.0061,0.0001
957,236.06,0.0001,0.2518
958,238.19,0.0000,0.0723
959,-59.35,-0.1445,0.4663
960,255.21,0.0000,0.0767
961,159.44,0.0032,0.3795
962,-28.44,-0.0000,0.0001
963,199.34,0.0007,0.0908
964,-24.07,0.0000,1.7857
965,5.26,0.0000,0.0000
966,207.89,0.0000,0.1701
967,-1.35,0.0000,1.0585
968,229.65,0.0120,0.2005
969,-55.00,0.0000,2.0573
970,-37.16,0.0000,0.0000
971,-73.02,-1.1118,0.4530
972,-64.85,0.0008,0.0001
973,-62.61,-0.0001,0.2439
974,-30.30,-0.0001,0.0000
975,-74.25,-0.0004,0.4132
976,-22.96,0.0000,0.0001
977,117.81,-0.0002,0.0000
978,156.08,-0.0000,0.7564
979,-24.39,-0.0000,0.0000
980,149.35,0.0003,0.4843
981,267.30,0.0064,0.6417
982,-43.27,0.0000,0.7960
983,17.47,-0.0001,0.0000
984,245.56,0.0004,0.6288
985,-13.41,-0.0003,0.0000
986,-77.85,-0.3826,0.3563
987,-71.50,-0.2046,1.9844
988,234.63,0.0039,0.4028
989,265.57,0.0003,0.5030
990,221.07,-0.0000,0.2923
991,-66.80,-0.1722,0.3644
992,255.37,0.0185,0.4661
993,267.68,0.0016,0.1485
994,242.83,0.0124,0.1219
995,264.49,0.0003,0.1501
996,-59.67,-0.0001,0.2981
997,230.61,0.0001,0.2884
998,241.34,0.0135,0.1888
999,-77.40,0.0000,1.4308
1000,236.31,0.0004,0.4105
1001,208.10,0.0020,0.3768
1002,-24.86,0.0000,1.9542
1003,-10.67,-0.0011,2.0761
1004,235.02,0.0458,0.5648
1005,226.59,0.0694,0.6611
1006,212.73,0.0313,0.5303
1007,-43.37,0.0000,1.6270
1008,19.21,-0.0000,0.0000
1009,225.88,0.0000,0.5026
1010,-48.83,-0.0001,1.2866
1011,227.40,0.0070,0.4477
1012,287.75,0.0154,0.3666
1013,-74.84,-0.0000,1.8333
1014,84.22,-0.0034,0.0000
1015,182.46,0.0125,0.5802
1016,176.58,0.0143,0.4886
1017,190.27,0.0000,0.3678
1018,202.99,-0.0000,0.2562
1019,-55.11,0.0000,2.1274
1020,255.38,0.0000,0.3196
1021,177.83,-0.0000,0.3764
1022,259.72,0.0000,0.2320
1023,39.56,-0.0000,2.4233
1024,250.66,0.0000,0.2034
1025,225.09,0.0174,0.3910
1026,172.67,0.0003,0.2721
1027,202.66,0.0011,0.2404
1028,-57.87,-0.4546,1.8212
1029,210.43,0.0000,0.2943
1030,218.48,0.0000,0.2349
1031,-21.66,0.0000,1.9205
1032,200.76,0.0265,0.4495
1033,198.75,0.0014,0.7211
1034,263.09,0.0000,0.1988
1035,167.20,0.0010,0.2502
1036,179.78,-0.0000,0.8981
1037,-24.77,0.0000,1.5782
1038,265.18,0.0000,0.1793
1039,267.66,0.0000,0.1573
1040,-39.02,-0.0003,2.4436
1041,247.93,0.0027,0.2156
1042,17.09,0.0000,2.0128
1043,241.87,0.0093,0.4897
1044,231.88,0.0208,0.3114
1045,209.60,-0.0000,0.4866
1046,17.79,0.0000,1.4878
1047,223.25,0.0058,0.4796
1048,250.71,-0.0000,0.2714
1049,236.21,0.0102,0.3523
1050,216.03,0.0281,0.4095
1051,153.53,0.0000,0.2444
1052,137.81,0.0000,0.2013
1053,256.15,0.0000,0.1603
1054,-48.39,0.0000,0.9012
1055,217.96,-0.0000,0.1842
1056,4.01,-0.0002,1.3980
1057,256.82,0.0000,0.1994
1058,258.47,0.0045,1.1728
1059,278.49,0.0000,0.1259
1060,247.81,0.0000,0.0703
1061,11.50,0.0000,1.5371
1062,53.69,-0.0012,2.0619
1063,11.66,0.0000,2.1762
1064,249.00,0.0000,0.3723
1065,1.38,0.0000,1.5868
1066,-41.89,0.0000,2.0655
1067,167.81,0.0000,0.3972
1068,232.69,0.0000,0.3237
1069,237.63,0.0000,0.2224
1070,-10.83,-0.0000,0.0003
1071,154.94,0.0000,0.5718
1072,246.76,0.0000,0.2223
1073,218.61,0.0000,0.1699
1074,-9.61,0.0000,2.4437
1075,235.66,0.0112,0.4320
1076,225.74,0.0000,0.1365
1077,-57.31,0.0000,0.9736
1078,187.74,-0.0000,0.4227
1079,-33.50,0.0000,1.2805
1080,192.60,0.0007,0.2713
1081,240.96,0.0000,0.1939
1082,217.75,-0.0000,0.1757
1083,236.41,0.0010,0.1834
1084,228.74,0.0094,0.1134
1085,277.07,0.0118,0.1730
1086,-42.63,-0.0000,3.2977
1087,211.95,0.0032,0.2005
1088,230.40,0.0027,0.2248
1089,31.51,0.0000,2.0866
1090,254.20,0.0016,0.3246
1091,175.70,0.0023,0.3602
1092,168.34,0.0030,0.6502
1093,187.65,0.0000,0.4536
1094,252.06,0.0096,0.0996
1095,208.51,0.1950,0.3918
1096,220.79,0.1249,0.2279
1097,7.23,0.0000,2.1578
1098,293.82,0.0000,0.1378
1099,233.46,0.0258,0.2343
1100,265.46,0.0001,0.1415
1101,278.17,0.0007,0.0516
1102,267.89,0.0000,0.0808
1103,276.47,0.0000,0.0268
1104,242.37,0.0000,0.0234
1105,260.58,0.0001,0.0281
1106,-35.05,0.0000,2.4110
1107,-31.94,0.0000,2.2824
1108,278.81,0.0000,0.1600
1109,-45.19,0.0000,1.5689
1110,257.76,0.0000,0.1945
1111,229.61,0.0049,0.2395
1112,267.79,0.0000,0.1093
1113,257.18,0.0000,0.0944
1114,239.88,0.0000,0.0404
1115,257.83,0.0000,0.0416
1116,239.71,0.0001,0.0531
1117,-34.64,0.0000,3.7656
1118,249.40,0.0000,0.0761
1119,28.66,0.0000,1.9019
1120,207.52,0.0000,0.2497
1121,-54.84,0.0000,1.4273
1122,-4.94,0.0000,1.5741
1123,262.28,0.0000,0.2271
1124,-4.63,0.0000,2.2380
1125,283.23,0.0000,0.2904
1126,243.42,0.0098,0.6135
1127,153.89,0.0011,0.0000
1128,213.15,0.0001,0.4818
1129,9.61,0.0000,0.7074
1130,245.29,0.0000,0.3324
1131,253.39,0.0000,0.5118
1132,227.41,0.0840,0.9602
1133,-14.93,0.0000,1.2999
1134,-14.77,0.0000,1.6780
1135,-10.56,-0.0000,1.6202
1136,-21.03,0.0000,0.5472
1137,278.73,0.0667,0.7036
1138,245.29,0.0004,0.3915
1139,281.90,0.0000,0.2560
1140,6.04,0.0000,1.4774
1141,5.30,-0.0000,1.6105
1142,233.72,-0.0000,0.5995
1143,275.22,0.0000,0.3291
1144,267.46,0.0077,0.4662
1145,280.09,0.0000,0.1811
1146,220.44,0.0000,0.1701
1147,219.08,0.0121,0.5061
1148,235.42,0.0000,0.2289
1149,237.99,0.0000,0.0989
1150,257.88,0.0112,0.2255
1151,257.30,0.0000,0.0730
1152,252.61,0.0000,0.0510
1153,127.61,-0.0003,0.0000
1154,250.81,0.0355,0.5862
1155,263.33,0.0010,0.4127
1156,232.68,0.0556,0.4239
1157,236.43,0.0071,0.3456
1158,209.91,0.0001,0.2855
1159,182.17,0.0000,0.2952
1160,219.45,0.0098,0.1056
1161,254.62,0.0009,0.2928
1162,242.90,0.0000,0.1278
1163,246.96,0.0001,0.0893
1164,1.13,-0.2291,2.3531
1165,226.67,0.0000,0.1318
1166,272.74,0.0027,0.1042
1167,256.57,0.0003,0.1328
1168,241.11,0.0020,0.1152
1169,252.69,0.0165,0.0537
1170,265.21,0.0041,0.0710
1171,253.27,0.0115,0.2242
1172,280.66,0.0242,0.0422
1173,240.20,0.0016,0.0220
1174,-54.05,0.0000,2.6200
1175,223.65,0.0372,0.1402
1176,240.53,0.0143,0.1192
1177,232.56,0.0357,0.1709
1178,252.67,0.0046,0.1674
1179,259.69,0.0024,0.1620
1180,216.07,0.0001,0.1204
1181,254.55,0.0115,0.2212
1182,261.65,0.0005,0.1402
1183,-38.84,0.0000,2.7933
1184,285.95,0.0000,0.1438
1185,220.79,-0.0000,0.1354
1186,248.86,0.0534,0.2614
1187,216.91,0.0000,0.2377
1188,-38.14,-0.0000,1.4495
1189,259.10,0.0021,0.3788
1190,208.52,0.0000,0.2032
1191,284.94,0.0002,0.1356
1192,288.60,0.0000,0.0794
1193,-13.10,0.0000,2.7082
1194,253.00,0.0001,0.1283
1195,253.94,0.0000,0.1074
1196,-5.88,0.0000,1.3672
1197,230.76,0.0000,0.3681
1198,240.44,0.0001,0.2240
1199,216.11,0.0000,0.1133
1200,-21.13,0.0000,1.8597
1201,255.14,0.0000,0.1695
1202,271.45,0.0000,0.1280
1203,244.84,0.0006,0.1567
1204,254.45,0.0000,0.1029
1205,270.97,0.0000,0.0801
1206,205.28,0.0000,0.1649
1207,3.96,-0.0003,1.9533
1208,272.24,0.0001,0.1825
1209,220.09,0.0002,0.2126
1210,175.90,0.0002,0.2108
1211,-4.65,0.0000,2.0605
1212,-34.70,0.0000,1.2785
1213,237.04,0.0000,0.3236
1214,260.81,0.0001,0.3491
1215,211.32,0.0005,0.3626
1216,208.34,0.0000,0.2283
1217,240.18,0.0000,0.1675
1218,176.11,0.0000,0.4293
1219,285.30,0.0000,0.2175
1220,257.15,0.0009,0.2134
1221,2.12,0.0000,1.5779
1222,-23.32,0.0000,1.9210
1223,-19.40,-0.0077,1.1711
1224,286.65,0.0001,0.3753
1225,229.96,0.0000,0.3062
1226,230.32,0.0004,0.2743
1227,249.85,0.0002,0.1888
1228,234.54,0.0007,0.1593
1229,175.37,0.0029,0.1523
1230,227.72,0.0001,0.0958
1231,-53.27,0.0000,1.5136
1232,160.49,0.0001,0.2818
1233,64.44,0.0000,0.0000
1234,196.33,0.0001,0.5046
1235,206.93,0.0001,0.3565
1236,171.48,0.0734,0.5127
1237,150.33,-0.0000,0.4650
1238,218.88,0.0003,0.1452
1239,236.05,0.0000,0.0978
1240,5.44,-0.0003,2.0937
1241,-91.75,0.0000,1.3553
1242,267.66,0.0000,0.2078
1243,-83.43,-0.0077,0.0000
1244,-27.82,-0.0092,0.0004
1245,242.40,0.0000,0.2674
1246,107.08,-0.0002,0.0000
1247,197.67,-0.0000,0.4995
1248,253.55,0.0000,0.1925
1249,246.58,0.1412,0.7324
1250,-2.36,0.0000,1.1484
1251,26.34,-2.1319,2.2143
1252,-21.66,0.0000,0.5499
1253,-55.83,-0.0000,0.0055
1254,249.22,0.0000,0.4575
1255,234.50,0.0148,0.3644
1256,218.17,0.0002,0.2481
1257,-41.79,-0.0000,1.1285
1258,246.54,0.0004,0.7586
1259,249.20,-0.0000,0.3054
1260,248.64,-0.0000,0.1899
1261,210.98,0.0290,0.5620
1262,-2.85,0.0000,0.9189
1263,212.76,0.0621,0.4818
1264,-69.00,0.0000,0.8087
1265,226.62,0.0030,0.4709
1266,236.47,0.0000,0.5639
1267,231.76,0.0082,0.3955
1268,212.94,0.0358,0.4518
1269,256.15,0.0001,0.0868
1270,215.34,0.0066,0.3821
1271,-6.57,-0.0003,1.7114
1272,228.42,0.1055,0.6509
1273,227.67,0.0061,0.2071
1274,248.37,0.0005,0.0924
1275,192.23,-0.0000,0.1112
1276,188.40,0.0002,0.2904
1277,179.22,0.0000,0.2997
1278,-1.85,0.0046,0.0000
1279,-13.15,0.0003,0.0005
1280,236.21,0.0446,1.0053
1281,225.17,0.0079,0.6842
1282,210.70,0.0005,0.4866
1283,245.37,0.0248,0.3935
1284,-9.65,0.0000,0.7780
1285,217.52,0.0152,0.5468
1286,-37.73,0.0000,0.4866
1287,253.11,0.0002,0.4765
1288,221.98,0.0041,0.3258
1289,239.92,0.0004,0.3132
1290,-47.85,0.0000,1.4191
1291,230.26,0.0000,0.2714
1292,186.65,0.0000,0.5057
1293,229.02,0.0017,0.2692
1294,208.90,0.0002,0.1238
1295,13.21,-0.0000,1.4570
1296,209.38,0.0000,0.2660
1297,-6.68,0.0000,1.4566
1298,254.53,0.0294,0.2001
1299,-20.03,0.0000,1.2286
1300,-22.56,0.0000,1.6958
1301,232.45,0.0031,0.3506
1302,0.13,-0.5875,1.6012
1303,221.56,0.0331,0.7372
1304,216.77,0.0050,0.4166
1305,202.97,0.0233,0.4194
1306,215.78,0.0163,0.5845
1307,222.66,0.0000,0.4284
1308,195.65,0.0585,0.5298
1309,221.48,0.0002,0.4681
1310,221.22,0.0042,0.3807
1311,221.08,0.0000,0.2897
1312,-28.36,0.0000,1.9581
1313,245.45,0.0001,0.3162
1314,218.77,0.0001,0.2955
1315,214.91,0.0000,0.2410
1316,260.24,0.0000,0.1873
1317,252.69,0.0016,0.2370
1318,19.63,0.0000,0.5847
1319,-16.28,0.0000,0.8899
1320,15.02,0.0000,1.4883
1321,270.53,0.0012,0.4292
1322,252.27,0.0013,0.3493
1323,-0.92,-0.0000,1.1315
1324,268.32,0.0118,0.5581
1325,-24.70,0.0000,1.2864
1326,0.89,-0.0028,0.9165
1327,-27.67,-0.0001,0.5755
1328,239.47,0.0485,0.7328
1329,235.01,0.0434,0.4674
1330,-20.80,0.0000,0.5632
1331,232.96,0.0000,0.4753
1332,273.03,0.0150,0.3369
1333,253.98,0.0050,0.1923
1334,231.98,0.0003,0.2644
1335,209.65,0.0071,0.1263
1336,191.80,0.0116,0.2321
1337,270.65,0.0018,0.1496
1338,240.82,0.0229,0.1518
1339,20.62,0.0000,1.8946
1340,223.58,0.0134,0.2528
1341,262.65,0.0702,0.2572
1342,260.65,0.0068,0.1361
1343,230.90,0.0154,0.1990
1344,261.98,0.0000,0.0932
1345,216.00,0.0182,0.1620
1346,249.33,0.0053,0.1140
1347,-3.14,0.0000,0.9679
1348,266.31,0.0115,0.1809
1349,246.62,0.0005,0.0967
1350,-45.40,0.0000,2.2162
1351,212.06,0.0000,0.2553
1352,8.91,-2.8485,2.3195
1353,211.09,0.0000,0.2803
1354,274.77,0.0229,0.2923
1355,265.31,0.0000,0.1992
1356,230.94,0.0002,0.2632
1357,269.64,0.0276,0.1654
1358,241.46,0.0372,0.5876
1359,150.21,0.0259,0.4956
1360,101.94,-0.0001,0.0000
1361,213.87,0.0629,0.8949
1362,256.84,0.0000,0.5095
1363,253.34,0.0494,0.7151
1364,257.87,0.0000,0.4363
1365,248.00,0.0000,0.3026
1366,224.69,0.0000,0.2613
1367,247.96,0.0188,0.3124
1368,195.75,0.0000,0.2345
1369,206.02,0.0003,0.2003
1370,-41.12,0.0000,1.8560
1371,40.45,0.0000,1.4204
1372,269.86,0.0001,0.2988
1373,40.35,0.0000,2.2133
1374,268.54,0.0001,0.3283
1375,260.10,0.0169,0.2808
1376,265.80,0.0069,0.1912
1377,282.05,0.0003,0.1509
1378,249.48,0.0000,0.2055
1379,277.98,0.0000,0.1395
1380,287.35,0.0000,0.0893
1381,202.63,0.0000,0.0915
1382,239.53,0.0161,0.0753
1383,12.71,-0.9999,3.1946
1384,250.45,0.0002,0.1469
1385,233.75,0.0610,0.5141
1386,304.59,0.0000,0.2603
1387,12.59,0.0000,0.8029
1388,283.28,0.0011,0.3202
1389,272.22,0.0000,0.2658
1390,233.09,0.0286,0.4961
1391,18.28,-0.0000,0.6050
1392,283.94,0.0001,0.3346
1393,281.58,0.0006,0.2186
1394,204.70,0.0750,0.6903
1395,265.28,0.0051,0.4153
1396,256.96,0.0264,0.3161
1397,-12.56,0.0000,1.6398
1398,266.60,0.0077,0.3990
1399,244.25,0.0175,0.4153
1400,258.86,0.0152,0.2118
1401,256.68,0.0484,0.1611
1402,226.38,0.0004,0.1806
1403,248.68,0.0166,0.3377
1404,275.35,0.0000,0.1118
1405,241.37,-0.0000,0.1924
1406,267.53,0.0001,0.0457
1407,239.79,0.0000,0.1748
1408,8.42,-0.0000,1.9045
1409,247.93,0.0154,0.4283
1410,225.61,-0.0000,0.1409
1411,249.75,0.0012,0.0742
1412,236.24,0.0000,0.1033
1413,265.67,0.0000,0.0396
1414,273.98,0.0000,0.0370
1415,-27.74,0.0000,2.8701
1416,13.72,0.0000,1.7499
1417,273.01,0.0000,0.1601
1418,276.46,0.0001,0.2104
1419,240.30,0.0114,0.2385
1420,269.71,0.0000,0.1542
1421,267.40,0.0000,0.1808
1422,242.43,0.0001,0.1014
1423,254.49,0.0194,0.4548
1424,264.16,0.0000,0.1102
1425,244.27,0.0000,0.0667
1426,244.82,0.0053,0.1576
1427,239.11,0.0000,0.1093
1428,-0.34,0.0000,1.9235
1429,270.61,0.0000,0.1498
1430,255.76,0.0039,0.2641
1431,232.39,0.0000,0.1696
1432,246.19,0.0000,0.1224
1433,223.00,-0.0000,0.2110
1434,244.68,0.0000,0.0852
1435,27.12,0.0000,3.0457
1436,240.60,0.0002,0.2066
1437,156.18,-0.0003,0.0000
1438,251.66,0.0000,0.5595
1439,244.47,0.0016,0.5463
1440,10.09,0.0000,0.3987
1441,-13.80,0.0000,0.7585
1442,257.52,0.0001,0.5163
1443,258.29,0.0001,0.3076
1444,217.47,0.0142,0.4512
1445,227.86,0.0000,0.3945
1446,235.80,0.0005,0.2919
1447,196.50,-0.0000,0.1893
1448,232.43,0.0288,0.1723
1449,257.50,0.0000,0.0768
1450,251.04,0.0000,0.0398
1451,254.01,0.0000,0.0314
1452,20.00,-0.0026,3.5812
1453,242.70,-0.0000,0.1348
1454,52.83,-2.5993,2.5369
1455,247.83,0.0000,0.1476
1456,36.25,-0.0546,2.0459
1457,250.19,0.0000,0.1962
1458,27.90,0.0000,0.8659
1459,209.56,0.0298,0.6894
1460,275.89,0.0000,0.2864
1461,35.64,-0.3984,0.7609
1462,242.75,0.0000,0.3309
1463,240.37,0.0000,0.4517
1464,234.14,0.0407,0.4473
1465,284.47,0.0013,0.1881
1466,248.74,0.0002,0.1316
1467,240.95,0.0293,0.1851
1468,-2.34,-0.8938,2.9102
1469,183.91,-0.0003,0.0000
1470,108.19,-0.0005,0.0000
1471,241.77,0.0000,0.5853
1472,201.44,0.0267,0.9647
1473,194.53,-0.0000,0.6236
1474,245.11,0.0973,0.8892
1475,-29.46,0.0000,1.2310
1476,22.68,0.0000,1.4711
1477,171.91,-0.0000,0.6060
1478,9.13,-0.0000,1.4532
1479,212.61,0.0520,1.6382
1480,262.32,0.0002,0.4030
1481,176.18,-0.0000,0.4643
1482,261.98,0.0205,0.5167
1483,216.19,0.0005,0.5934
1484,178.20,-0.0000,0.2718
1485,170.81,0.0000,0.3188
1486,190.31,-0.0000,0.3435
1487,235.10,0.0016,0.2776
1488,226.39,0.0088,0.6126
1489,218.85,0.0000,0.4471
1490,273.63,0.0060,0.2964
1491,256.92,0.0001,0.1206
1492,203.17,0.0000,0.2228
1493,138.42,-0.0001,0.0000
1494,281.99,0.0000,0.4608
1495,-7.65,0.0000,1.8825
1496,233.60,0.0060,0.6547
1497,-10.55,-0.0008,1.8341
1498,258.01,0.0000,0.5397
1499,262.66,0.0000,0.3757
1500,26.59,0.0000,0.7225
1501,229.87,0.0000,0.5195
1502,260.34,0.0000,0.2370
1503,-5.48,0.0000,2.7201
1504,-12.07,0.0000,1.4734
1505,228.17,0.0019,0.3277
1506,249.11,0.0000,0.2280
1507,149.06,0.0002,0.5114
1508,187.42,0.0001,0.3213
1509,270.77,0.0434,0.6357
1510,222.82,0.0000,0.2039
1511,-9.06,-0.2915,1.2842
1512,206.49,0.0000,0.2735
1513,243.61,0.0002,0.2511
1514,197.27,0.0009,0.3747
1515,231.20,0.0000,0.2041
1516,7.39,-0.0074,0.0002
1517,258.37,0.0000,0.6149
1518,-44.28,0.0000,1.3689
1519,235.92,0.0001,0.4640
1520,231.52,0.0108,0.3724
1521,226.31,0.0018,0.4450
1522,244.90,0.0104,0.5979
1523,218.83,0.0025,0.5361
1524,194.80,0.0070,0.5036
1525,189.40,0.0000,0.4717
1526,271.81,0.0287,0.5999
1527,262.81,0.0001,0.3982
1528,244.90,0.0222,0.6156
1529,4.62,-0.0000,1.3551
1530,19.09,0.0000,1.1384
1531,240.76,0.0218,0.8355
1532,-17.68,0.0000,1.3270
1533,281.01,0.0000,0.6899
1534,209.29,-0.0000,0.4837
1535,132.05,0.0001,0.0000
1536,237.53,0.0000,0.7114
1537,21.96,-0.0027,0.9427
1538,-8.37,0.0000,1.3148
1539,-2.89,0.0000,0.2220
1540,218.55,-0.0000,0.9196
1541,239.76,0.0377,0.6217
1542,19.81,-0.0046,1.3971
1543,-18.87,-0.0246,1.1804
1544,235.20,0.0648,0.9716
1545,168.29,-0.0000,0.5853
1546,276.57,0.0000,0.3944
1547,229.48,0.0000,0.4452
1548,179.13,0.0015,0.6338
1549,238.55,0.0006,0.5619
1550,231.70,0.0190,0.5625
1551,268.58,0.0000,0.3489
1552,210.29,0.0000,0.4218
1553,233.99,0.0000,0.2683
1554,231.13,0.0271,0.3465
1555,241.80,-0.0000,0.1739
1556,209.90,0.0000,0.2501
1557,261.51,0.0000,0.1810
1558,246.90,0.0000,0.1198
1559,257.85,0.0298,0.5036
1560,262.04,0.0000,0.1444
1561,238.54,0.0011,0.1718
1562,248.73,-0.0000,0.0745
1563,48.55,0.0000,2.7216
1564,238.42,0.0000,0.0967
1565,255.23,0.0000,0.1605
1566,235.70,0.0022,0.3201
1567,17.17,0.0000,2.2053
1568,261.82,0.0000,0.6988
1569,-3.18,0.0000,2.0852
1570,243.22,0.0199,0.4323
1571,244.74,0.0231,0.2428
1572,253.20,0.0069,0.3101
1573,238.09,-0.0000,0.1446
1574,232.68,0.0038,0.4076
1575,209.37,-0.0000,0.1942
1576,255.78,0.0002,0.2137
1577,257.91,-0.0000,0.1680
1578,274.27,0.0000,0.1677
1579,229.89,0.0000,0.2369
1580,242.32,0.0000,0.1333
1581,-8.73,0.0000,1.5977
1582,251.84,0.0032,0.3527
1583,4.33,0.0000,0.8992
1584,239.52,0.0012,0.2995
1585,242.78,0.0000,0.2135
1586,229.67,0.0000,0.1793
1587,259.85,0.0000,0.1495
1588,258.13,0.0029,0.1576
1589,38.68,0.0000,0.0000
1590,229.38,-0.0000,1.1915
1591,230.04,-0.0000,0.3623
1592,242.29,0.0002,0.4754
1593,222.22,0.0000,0.2067
1594,266.30,0.0001,0.4203
1595,223.72,0.0000,0.3608
1596,17.70,0.0000,1.2822
1597,9.73,0.0000,0.3335
1598,-3.83,0.0000,1.9465
1599,-24.28,0.0000,1.9776
1600,236.99,0.0002,0.8829
1601,262.35,0.0048,0.8304
1602,281.15,0.0029,0.4331
1603,236.11,0.0005,0.3829
1604,-9.76,0.0000,2.4591
1605,19.57,-0.0000,0.7630
1606,226.48,-0.0000,0.8557
1607,272.98,0.0035,0.3544
1608,222.27,0.0000,0.3190
1609,260.54,0.0001,0.2470
1610,269.15,0.0003,0.1981
1611,229.22,-0.0000,0.3365
1612,259.16,0.0000,0.0950
1613,-13.58,0.0000,1.9900
1614,253.33,0.0000,0.1613
1615,232.16,0.0314,0.5736
